n: 20

c:
[
 0.5000000000 0.3009490813 0.9993143579 0.9999981295 0.9402992517 0.4408609529 0.5590644375 0.0732272976 0.9305109242 0.0964283674 0.9884475458 0.9942462300 0.0000000269 0.9998913394 0.0000001760 0.1741971482 0.0200182529 0.1587623125 0.1350334406 0.9482678463
 0.6990509187 0.5000000000 0.0288679840 0.9986157256 0.9601507720 0.7742502876 0.2011651210 0.9541823574 0.0007661841 0.9999999974 0.0602294896 0.9999999943 0.8260043968 0.4933658734 0.9999458948 0.9571298514 0.9786044027 0.1961583225 0.7379137279 0.9654764510
 0.0006856421 0.9711320160 0.5000000000 0.3407322455 0.3751519632 0.8076004298 0.4680799689 0.0108491151 0.9999789110 0.8355543375 0.4132107376 0.5475806150 0.9998785221 0.0971262653 0.9876754765 0.9742314140 0.0922394097 0.9466016232 0.0239414476 0.0437914485
 0.0000018705 0.0013842744 0.6592677545 0.5000000000 0.5224982274 0.0643946640 0.0926752133 0.9319592299 0.0000000638 0.9999999747 0.0009694474 0.9348910465 0.2603119320 0.0055778120 0.1205575174 0.8584642753 0.6827760909 0.8745286338 0.6291571073 0.0008483429
 0.0597007483 0.0398492280 0.6248480368 0.4775017726 0.5000000000 0.3050525243 0.2412991968 0.4946164355 0.0005827570 0.0001940244 0.1830338268 0.3904421193 0.9777651137 0.0024798334 0.9722492848 0.9938843209 0.2900165236 0.0000086587 0.9796869939 0.0060790694
 0.5591390471 0.2257497124 0.1923995702 0.9356053360 0.6949474757 0.5000000000 0.9902659514 0.5734469685 0.9702222528 0.9993302408 0.2054079499 0.0000002900 0.0214204613 0.1019004937 0.0685461170 0.1115915969 0.9508966331 0.0239981076 0.9884981580 0.6332025246
 0.4409355625 0.7988348790 0.5319200311 0.9073247867 0.7587008032 0.0097340486 0.5000000000 0.9743267287 0.0936813391 0.0005876335 0.0600249097 0.4892098445 0.9998282272 0.6661205756 0.0068135768 0.3952100993 0.0000014467 0.9476052852 0.0847028573 0.8161568645
 0.9267727024 0.0458176426 0.9891508849 0.0680407701 0.5053835645 0.4265530315 0.0256732713 0.5000000000 0.0034325719 0.9811432414 0.9966208461 0.1770845469 0.0000498122 0.5552107729 0.1629516588 0.0117748750 0.0000521378 0.9782859844 0.1566965913 0.6217002990
 0.0694890758 0.9992338159 0.0000210890 0.9999999362 0.9994172430 0.0297777472 0.9063186609 0.9965674281 0.5000000000 0.0012152580 0.7234904645 0.1335552772 0.0003757864 0.0002037595 0.0002081998 0.8918042240 0.8617352592 0.0044765783 0.8759366675 0.0622863375
 0.9035716326 0.0000000026 0.1644456625 0.0000000253 0.9998059756 0.0006697592 0.9994123665 0.0188567586 0.9987847420 0.5000000000 0.9999884406 0.9884221719 0.1294766057 0.3375948619 0.0000018359 0.9999067648 0.0959350043 0.7917109447 0.9993106929 0.9999655243
 0.0115524542 0.9397705104 0.5867892624 0.9990305526 0.8169661732 0.7945920501 0.9399750903 0.0033791539 0.2765095355 0.0000115594 0.5000000000 0.0234235229 0.8338456707 0.9521870911 0.0379198145 0.6045118258 0.9999996767 0.4812934593 0.2905099841 0.0720396946
 0.0057537700 0.0000000057 0.4524193850 0.0651089535 0.6095578807 0.9999997100 0.5107901555 0.8229154531 0.8664447228 0.0115778281 0.9765764771 0.5000000000 0.9999862791 0.9789220526 0.0020987759 0.6785329722 0.9938261001 0.8986736424 0.0016119673 0.8774954017
