n: 20

c:
[
 0.5000000000 0.9854924494 0.2770811895 0.9639806102 0.0000001135 0.0014959266 0.0044015210 0.0008821904 0.9964718760 0.2353114720 0.9372358840 0.0117289304 0.5575656002 0.9883728317 0.8819643737 0.8103682425 0.0228542909 0.8704220986 0.2814844749 0.9999966813
 0.0145075506 0.5000000000 0.0000000014 0.9873891489 0.0359661281 0.9299533762 0.2452262838 1.0000000000 0.0000010192 0.7437666702 0.9156982639 0.0879622496 0.9928327688 0.9983951371 0.8725398901 0.0028589828 0.9983757621 0.0006063249 0.0643022144 0.0006271432
 0.7229188105 0.9999999986 0.5000000000 0.1064858515 0.0217874112 0.0182887865 0.0538656160 0.1028495990 0.7225287963 0.8562943942 0.2689063135 0.0000710473 0.9999869720 0.9970009979 0.0000442325 0.0012853253 0.8515394843 0.9909766985 0.0056342398 0.9993645927
 0.0360193898 0.0126108511 0.8935141485 0.5000000000 0.0016061528 0.0544627940 0.9998801060 0.0092890907 0.6496555308 0.0603023921 1.0000000000 0.3193364593 0.9998314797 0.0249537121 0.9983545679 0.9921059058 0.0000023129 0.5365035588 0.0256736384 0.9999999767
 0.9999998865 0.9640338719 0.9782125888 0.9983938472 0.5000000000 0.0031368521 0.1214752982 0.5342201347 0.0000729262 0.9061382321 1.0000000000 0.1675741724 0.0472279585 0.0155361480 0.2114966569 0.0000418344 1.0000000000 0.1087761788 0.4160310478 0.9999862840
 0.9985040734 0.0700466238 0.9817112135 0.9455372060 0.9968631479 0.5000000000 0.4242566393 0.2624469728 0.9731424966 0.0093221330 0.9998868207 0.0044950706 0.0462526103 0.3275373489 0.9630789502 0.7314453987 0.0018821531 0.9858181633 0.9398918829 0.4869355301
 0.9955984790 0.7547737162 0.9461343840 0.0001198940 0.8785247018 0.5757433607 0.5000000000 0.8951365730 0.2942399000 0.9893758076 0.7856408193 0.3263303371 0.9076064795 0.0003176738 0.0007562250 0.9960186528 0.0000000236 0.1136864938 0.0001097280 0.2541543352
 0.9991178096 0.0000000000 0.8971504010 0.9907109093 0.4657798653 0.7375530272 0.1048634270 0.5000000000 0.0005679112 0.0049712272 0.8485910746 0.9999300657 0.0000885277 0.3031661906 0.0001262231 0.9919476008 0.7422259553 0.0035079079 0.9609026259 0.0172211877
 0.0035281240 0.9999989808 0.2774712037 0.3503444692 0.9999270738 0.0268575034 0.7057601000 0.9994320888 0.5000000000 0.0859632134 0.9999999994 0.0001651798 0.8465079259 0.0000440330 0.6119360990 0.5738172218 0.7912753126 0.9950998359 0.0179644613 0.8681719460
 0.7646885280 0.2562333298 0.1437056058 0.9396976079 0.0938617679 0.9906778670 0.0106241924 0.9950287728 0.9140367866 0.5000000000 0.0042609357 0.8938132903 0.9559074666 0.0002638773 0.9999940584 0.0000078391 0.9018798717 0.8880556304 0.0082163663 0.9958242882
 0.0627641160 0.0843017361 0.7310936865 0.0000000000 0.0000000000 0.0001131793 0.2143591807 0.1514089254 0.0000000006 0.9957390643 0.5000000000 0.9987389211 0.0000000000 0.0038558138 0.9562412506 0.9996742909 0.9915744143 0.1578562930 0.9999965724 0.9981771374
 0.9882710696 0.9120377504 0.9999289527 0.6806635407 0.8324258276 0.9955049294 0.6736696629 0.0000699343 0.9998348202 0.1061867097 0.0012610789 0.5000000000 0.9999992325 0.0345065360 0.7050097880 0.5665933060 0.0055491090 0.8464565962 0.1865534381 0.0009368575
 0.4424343998 0.0071672312 0.0000130280 0.0001685203 0.9527720415 0.9537473897 0.0923935205 0.9999114723 0.1534920741 0.0440925334 1.0000000000 0.0000007675 0.5000000000 0.8353512310 0.9983673081 0.9988105921 0.7105735506 0.6786141589 0.0009703524 0.9693678672
 0.0116271683 0.0016048629 0.0029990021 0.9750462879 0.9844638520 0.6724626511 0.9996823262 0.6968338094 0.9999559670 0.9997361227 0.9961441862 0.9654934640 0.1646487690 0.5000000000 0.2671509720 0.0604282875 0.4694614225 0.9879401756 0.1788878137 0.3943845509
 0.1180356263 0.1274601099 0.9999557675 0.0016454321 0.7885033431 0.0369210498 0.9992437750 0.9998737769 0.3880639010 0.0000059416 0.0437587494 0.2949902120 0.0016326919 0.7328490280 0.5000000000 0.0747446648 0.0000009710 0.9269292959 0.6205048756 0.3595183983
 0.1896317575 0.9971410172 0.9987146747 0.0078940942 0.9999581656 0.2685546013 0.0039813472 0.0080523992 0.4261827782 0.9999921609 0.0003257091 0.4334066940 0.0011894079 0.9395717125 0.9252553352 0.5000000000 0.2751194552 0.0000064567 0.0000182766 0.0000946803
 0.9771457091 0.0016242379 0.1484605157 0.9999976871 0.0000000000 0.9981178469 0.9999999764 0.2577740447 0.2087246874 0.0981201283 0.0084255857 0.9944508910 0.2894264494 0.5305385775 0.9999990290 0.7248805448 0.5000000000 0.0011247641 0.1490665747 0.0537640110
 0.1295779014 0.9993936751 0.0090233015 0.4634964412 0.8912238212 0.0141818367 0.8863135062 0.9964920921 0.0049001641 0.1119443696 0.8421437070 0.1535434038 0.3213858411 0.0120598244 0.0730707041 0.9999935433 0.9988752359 0.5000000000 0.0000007449 0.0442293331
 0.7185155251 0.9356977856 0.9943657602 0.9743263616 0.5839689522 0.0601081171 0.9998902720 0.0390973741 0.9820355387 0.9917836337 0.0000034276 0.8134465619 0.9990296476 0.8211121863 0.3794951244 0.9999817234 0.8509334253 0.9999992551 0.5000000000 0.7571827067
 0.0000033187 0.9993728568 0.0006354073 0.0000000233 0.0000137160 0.5130644699 0.7458456648 0.9827788123 0.1318280540 0.0041757118 0.0018228626 0.9990631425 0.0306321328 0.6056154491 0.6404816017 0.9999053197 0.9462359890 0.9557706669 0.2428172933 0.5000000000
]
