n: 40

c:
[
 0.5000000000 0.4273285428 0.0255735851 0.0000007983 0.9370961015 0.0000164555 0.2737316725 0.8909257201 0.0000083972 0.3010777185 0.0923627703 0.9919628063 0.5379074029 0.9684561307 0.0000447104 0.8641492394 0.9862805543 0.0010711812 0.0572162027 0.0546673707 0.0000000012 0.0019489066 0.9826811922 0.9914181597 0.0022847734 0.0000039970 0.0000030591 0.0007027503 0.9995970943 0.0036041348 0.9999861343 0.0018510180 0.9874460474 0.9994110372 0.0035903743 0.0003251749 0.1014870203 0.9954156194 0.5704883484 0.0003677102
 0.5726714572 0.5000000000 0.0001346670 0.7521313897 0.4575122141 0.0010499369 0.0772343713 0.9999999750 0.9645324679 0.9698654601 0.9985605255 0.0185186893 0.9998851545 0.9986871805 0.9999933125 0.2254275406 0.9999887145 0.9999959553 0.0050864972 0.9999999967 0.0154688065 0.9997231865 0.6475724687 0.9263212165 0.8409443833 0.6926042682 0.9503580162 0.9665631031 0.8992991618 0.8607836610 0.8077777874 0.1785239531 0.4560376869 0.9999997863 0.2291922093 0.0400395502 0.1222799505 0.9904809346 0.5760943194 0.6106086840
 0.9744264149 0.9998653330 0.5000000000 0.6884034466 0.9999600645 0.8559278370 0.9728020997 0.9999970627 0.0020144886 0.0604742176 0.9960576012 0.9999759460 0.0000001292 0.0925877682 0.8346942719 0.0422744020 0.5832053969 0.9877990887 0.9998632506 0.5400297349 0.9999999998 0.9984108549 0.9757597976 0.5360813609 0.7711633972 0.3722767053 0.9699939620 0.9963926585 0.6936224974 0.8300185591 0.9126687621 0.9760117232 0.9975286147 0.1752805855 0.9978846384 0.9966704907 0.0838001084 0.9935045468 0.3657762604 0.1380596157
 0.9999992017 0.2478686103 0.3115965534 0.5000000000 0.0018974738 0.9918364066 0.9999998127 0.0003795515 0.2685955970 0.9787053768 1.0000000000 0.7812163135 0.0020451142 0.9999832978 0.7974268902 0.9994210367 0.9134253742 0.9989653683 0.0555416101 0.8768524026 0.5231155486 0.9999999806 0.3998932743 0.8183668053 0.0021937037 0.0000845267 0.0810336225 0.0056819534 0.9999999991 0.2061805064 0.1466220531 0.9818630366 0.0000388287 0.9999997903 0.6087506890 0.9999973367 0.9027391290 0.0014047279 0.0064985319 0.9907908035
 0.0629038985 0.5424877859 0.0000399355 0.9981025262 0.5000000000 0.9999056309 0.6517766280 0.1234403255 0.0066046030 0.9982554267 0.2166265241 0.9749916002 0.2784076358 0.9319433497 0.9449315665 0.9642129458 0.4360222635 0.9294409974 0.0505858875 0.7046131213 0.2289567030 0.0267295289 0.9281716446 0.9999974173 0.9842500488 0.9047067159 0.1487695039 0.0000000609 0.9915204808 0.0034405275 0.3229943165 0.9999945651 0.0082858280 0.9962888032 0.0350184734 0.0935958375 0.3765585264 0.0312050285 0.4736312893 0.9826285218
 0.9999835445 0.9989500631 0.1440721630 0.0081635934 0.0000943691 0.5000000000 0.1267943670 0.0589144164 0.9975164956 0.0701757218 0.9797907291 0.0835439072 0.9998260387 0.0009928312 0.6880508499 0.0024402966 0.9999040659 0.0134794510 0.8878610570 0.0119623047 0.6747741743 0.0001729449 0.0315216175 0.2689755187 0.7238843567 0.9938897707 0.5082118623 0.9975638930 0.0001622225 0.1300360010 0.8781370407 0.0007191448 0.9849758658 0.0000043840 0.0023768831 0.6063391411 0.2299553461 0.0000002120 0.9999980637 0.0000095311
 0.7262683275 0.9227656287 0.0271979003 0.0000001873 0.3482233720 0.8732056330 0.5000000000 0.1408271256 0.9999575250 0.9995502701 0.0000000021 0.1987971829 0.9919697596 0.0177699793 0.9929712933 0.9996005647 0.4018306637 0.1619158673 0.3162718154 0.9825557343 0.0833665585 0.7342179224 0.9640500706 0.1252294926 0.9980895491 0.9388135327 0.0007970465 0.0115108891 0.9999822988 0.0502153634 0.2128359248 0.4911780415 0.9688332823 0.9649695974 0.0000303761 0.4465226159 0.0153923566 0.0000399498 0.3146741147 0.0539815310
 0.1090742799 0.0000000250 0.0000029373 0.9996204485 0.8765596745 0.9410855836 0.8591728744 0.5000000000 0.7590795300 0.9989864285 0.0026252964 0.9998962030 0.1488225000 0.9432953182 0.3535708368 0.9882624335 0.9999579472 0.1275488483 0.0120115805 0.9985254531 0.1090562483 0.1760270247 0.1151558831 0.3131517883 0.4761265928 0.3577570788 0.0247262428 0.9997847756 0.9941579268 0.9976616306 0.8812888677 0.2278317389 0.0000001066 0.0000070038 0.0000009982 0.0006305139 0.9974515297 0.0000429870 0.9768409750 0.9976081169
 0.9999916028 0.0354675321 0.9979855114 0.7314044030 0.9933953970 0.0024835044 0.0000424750 0.2409204700 0.5000000000 0.9799060427 0.7241592199 0.0126707161 0.7497738527 0.0000806829 0.9999135249 0.7925409624 0.5426009233 0.5405128467 0.4141342928 0.0056122676 0.9666311518 0.9977057988 0.8854278031 0.8088731224 0.0008681123 0.5062389305 0.9938215105 0.0229157054 0.9983972367 0.3190415249 0.9793211823 0.9984298618 0.1723394093 0.9772559984 0.9951942885 0.0000025528 0.0791655845 0.0000011333 0.9202043925 0.2859110945
 0.6989222815 0.0301345399 0.9395257824 0.0212946232 0.0017445733 0.9298242782 0.0004497299 0.0010135715 0.0200939573 0.5000000000 0.1476059030 0.0000662714 0.0381345990 0.0695322475 0.0192827906 0.9997107097 0.5556092842 0.5597845903 0.4234107867 0.6532840915 0.7604539018 0.4696849818 0.9996308203 0.5858820860 0.1955228737 0.9999058277 0.9999999972 0.5675548837 0.6023258342 0.5462593390 0.9999780262 0.9967023935 0.0109933902 0.1024137756 0.0311596265 0.0206957704 0.0000736934 1.0000000000 0.0204481614 0.0043992827
