n: 80

c:
[
 0.5000000000 0.0404484872 0.8101260334 0.0004977020 0.5313781371 0.4340685781 0.5638509794 0.3638576379 0.9799320328 0.7560575886 0.9999999994 0.2093299064 0.2592737857 0.9999001508 0.5709644013 0.0801226605 0.9999655752 0.5055206602 0.0000648983 0.3629473206 0.9995819698 0.9787866754 0.9954487106 0.0040832305 0.0016507719 0.8434171021 0.0466301850 0.9861379782 0.0473616553 0.7437756003 0.1179706859 0.9960040319 0.0205005848 0.0000000005 0.9998540923 0.0002895159 0.9977283149 0.0000006352 0.9897393140 0.0789466763 0.7945422757 0.4494800756 0.8290088852 0.9909169401 0.9264241931 0.9998981052 0.9995950957 0.9819761341 0.9999965852 0.9593755228 0.0290880393 0.6373277001 0.2640153312 0.1311710144 0.2043528665 0.9432050812 0.0000619794 0.0004231188 0.9999901362 0.0018726799 0.6374809581 0.8755484302 0.9993714481 0.9713757892 0.1123742225 0.2975354100 0.8537725384 0.9995917762 0.1913619679 0.0093745075 0.0380570372 0.9939931591 0.8362702748 0.0021923095 0.0001832703 0.5845811166 0.9994630638 0.8937728542 0.9999804573 0.0019403248
 0.9595515128 0.5000000000 0.9999903836 0.0003702850 0.7612648814 0.4028398714 0.7925573500 0.7592853580 0.1078858148 0.0032342259 0.0000005445 0.0023128696 0.3461916365 0.9867602462 0.0055931828 0.0006512280 0.9193336381 0.0000075488 0.0026487604 0.0005502044 0.7839832965 0.6015379921 0.2373774455 0.9998407177 0.9995921240 0.9532343222 0.9248713566 0.0182588500 0.9861315502 0.0000000004 0.0521583449 0.0586520221 0.0002891692 0.9963017202 0.7142433345 0.9967964893 0.2475549057 0.2141391198 0.0000000002 0.0001129279 0.9788543851 0.9462310623 0.7644098655 0.0247489925 0.1728958954 0.6908580145 0.0171105438 1.0000000000 0.7128156848 0.9756749721 0.9973361752 0.0468257108 0.0095520365 0.0117712998 0.1718510449 0.6727483502 0.0000002616 0.5996140920 0.9466627891 0.9732342197 0.0708270282 0.9218960979 0.9843018708 0.0026267724 0.0009333903 0.0054908184 0.4371525474 0.9999999940 0.5613049792 0.2481329955 0.9821859933 0.0832497830 0.9999221648 0.0010050036 0.5738513589 0.9960861020 0.9999669714 0.0346604083 0.3546096356 0.0020671168
 0.1898739666 0.0000096164 0.5000000000 0.0000050426 0.7385057014 0.3591982539 0.8971725678 0.1803696209 0.8951711954 0.0010344307 0.6340423044 0.0000000653 0.0001023455 0.0265200301 0.8402164133 0.5022884801 0.6792568640 0.0057455518 0.7262208443 0.0002238594 0.6859170046 0.0065683034 0.4724952917 0.9346719477 0.0129332402 0.0020488671 0.9313835150 0.9991725119 0.8792244757 0.4782527357 0.1211627913 0.0003038224 0.0024907784 0.2211269674 0.6050228412 0.0000098354 0.9999999919 0.0000003131 0.9975110425 0.9828634508 0.9999000749 0.9069987902 0.0000348250 0.9999898807 0.0005387279 0.0001472534 0.9999999997 0.3333473727 0.0002423500 0.8708402817 0.5781817454 0.9892959506 0.0745652214 0.0118131286 0.0000801975 0.9946996984 0.2016576045 0.9996578227 0.3572031901 0.1021698804 0.8956539009 0.0015066559 0.4742231270 0.4537649703 0.9986426360 0.0000000000 0.7380284071 0.0930682122 0.0000000068 0.4438156264 0.9998918619 0.9999747608 0.9551906233 0.3883904777 0.1517435373 0.7009011169 0.9544733195 0.0828838754 0.0183044425 0.2662349282
 0.9995022980 0.9996297150 0.9999949574 0.5000000000 0.9720421743 0.9992835023 0.9755512293 0.9992624735 0.0032729811 0.9999958691 0.9228729854 0.9999999988 0.0002601502 0.0000074404 0.9999959544 0.7947071943 0.9999993586 0.3306776356 0.9991010786 0.0000000000 0.9738178259 0.0112845870 0.9973569300 0.8753196214 0.1221117468 0.2395458490 0.1849446592 0.9979049530 0.1665716313 0.0000000263 0.0003061578 0.9999894684 0.0652491660 0.0547384282 0.0000000125 0.9965758396 0.7199230255 0.3090237767 0.0444158272 0.6829757473 0.4990997081 0.9999959744 0.0019587554 0.9999783466 0.9999981658 0.9999596586 0.9984216293 0.0007646950 0.0076148393 0.6442081136 0.9972964255 0.1306654924 0.0136918960 0.9988125079 0.9387404927 0.9999898983 0.0337901196 0.0005011185 0.7454577529 0.0000976117 0.6790355266 0.0399916709 0.0810983164 0.0070082132 0.3291531108 0.9963814197 0.0991221497 0.9752123370 0.8649825990 0.0024247177 0.0000215990 0.0561197721 0.3332356875 0.7969437366 0.9384164493 0.3080377716 0.9520653916 0.9284463401 0.5098448663 0.0160066307
 0.4686218629 0.2387351186 0.2614942986 0.0279578257 0.5000000000 0.9760822592 0.9999427845 0.1694783854 0.4997004986 0.0054320089 0.9979946577 0.9824169009 0.0000000000 0.9944294704 0.5695329562 0.0064959011 0.2119093381 0.0002430579 0.1102077057 0.0032433439 0.0645866880 0.6887985094 0.2737734157 0.9998108227 0.7318752004 0.5213013903 0.0000504957 0.2716449806 0.0000641276 0.0201510213 0.0329402162 0.0003442356 0.0006702015 0.0000000950 0.7078417788 0.0368698744 0.0002410772 0.9999999756 0.0000088046 0.0000000000 0.5143823742 0.9999999951 0.0000221392 0.7905078051 0.0000130557 0.6177622335 0.5571378856 0.0058181354 0.0100563627 0.9880146021 0.9992993461 0.2908753498 0.0568815113 0.9999895193 0.8489498201 0.3468407435 1.0000000000 0.9499468085 0.9907925459 0.9999904883 0.5457799563 0.0268610741 0.2087719734 0.9999999460 0.3410985751 0.0123852400 0.0003090252 0.2027952531 0.7027802267 0.5891830728 0.9999362004 0.0635318691 0.0074066387 0.0004600781 0.0217174850 0.2641465490 0.9990028948 0.0000001160 0.9834729415 0.9997670052
 0.5659314219 0.5971601286 0.6408017461 0.0007164977 0.0239177408 0.5000000000 0.0019342865 0.0000265858 0.0000012158 0.7184084991 0.0000446442 0.2242447192 0.1518552598 0.9669534698 0.9982168103 0.5955341010 0.2454925219 0.9997897740 0.9485973217 0.9796663159 0.3615393185 0.3917434231 0.9999747701 0.0095527577 0.3765206008 1.0000000000 0.5938978046 0.9236058673 0.6447914834 0.9999992937 0.9348717131 0.9988399241 0.1178756983 0.9964596618 0.0002731715 0.9069367474 0.0079044687 0.0089240047 0.4057150447 0.9999990714 0.8935140541 0.0317907345 0.9545474120 0.4960485498 0.9999980329 0.9999971075 0.2523998101 0.0000000366 0.3371639431 0.0001248137 0.0010811694 0.8655082801 0.9945623736 0.0310523811 0.0003178572 0.0135663719 0.0000000001 0.9617879747 0.8726849197 0.3664900915 0.8787501527 0.9523916983 0.2486656945 0.9217579867 0.0275061394 0.9842783728 0.0001724557 0.2568746086 0.0901273890 0.9999999424 0.8413219992 0.0493669140 0.0001652003 0.4928724719 0.5027108118 0.2791422970 0.9227370590 0.0821589327 0.1945382995 0.0122542945
 0.4361490206 0.2074426500 0.1028274322 0.0244487707 0.0000572155 0.9980657135 0.5000000000 0.0762624618 0.0622463836 0.4761252685 0.7498615385 0.9989439477 0.8620096100 0.7715591872 0.6115773050 0.0874444271 0.0140295600 0.9894784446 0.9999990510 0.9999181226 0.1468383312 0.1617891038 0.9999757174 0.9880596400 0.0798078242 0.5676111246 0.9794235588 0.9773439604 0.8735011665 0.0721378732 0.9999999211 0.0011657957 0.4079199101 0.2987939401 0.0000400429 0.0684047573 0.9997953389 0.8632179308 0.0000000133 0.6840387498 0.7530937346 0.9999999776 0.9999758906 0.0251503253 0.4372405128 0.0000000000 0.9967045444 0.0179871262 0.8173474055 0.3914051198 0.9997568322 0.0988991930 0.7053748547 0.6714247478 0.9937859873 0.9689600995 0.9919518924 0.2680642380 0.9563525792 0.9446993055 0.0804027265 0.0213752167 0.2495917576 0.9366436476 0.6625464861 0.9985370549 0.0012750970 0.0010189476 0.0037572933 0.4204694437 0.0029248079 0.1032558500 0.0001786695 0.9999999339 0.2098307378 0.6474814015 0.8542514545 0.0433955394 0.0000005790 0.2007761971
 0.6361423621 0.2407146420 0.8196303791 0.0007375265 0.8305216146 0.9999734142 0.9237375382 0.5000000000 0.8283923694 0.9984484688 0.0095765786 0.7674564224 0.0146795338 0.9999548074 0.9869143309 0.9999710988 0.4898267308 0.9999790244 1.0000000000 0.0001149829 0.0000547712 0.9980775696 0.9789446734 0.4990208677 0.0002117658 0.1861526002 0.9385537604 0.4724641831 0.0002588493 0.3580999776 0.0195935429 0.0505636584 0.9999950617 0.9955646875 0.2904677724 0.3542399835 0.0037506625 0.9412412619 0.0000384840 0.0000070099 0.0647945168 0.5308503730 0.0000005466 0.9542136766 0.0364434883 0.9633701160 0.9913078082 0.2770717071 0.9971489877 0.0032709606 0.9644175987 0.8632922141 0.9999997606 0.9200887131 0.0961756492 0.1589970320 0.0000000000 0.0000015923 0.0213588865 0.1277416017 0.0018652963 0.0000070673 0.0395589373 0.3034282995 0.4552650206 0.4463191936 0.0002818457 0.6489198822 0.0001613296 0.0000002326 0.0042223776 0.7065521592 0.4632981023 0.0173309937 0.0000025049 0.6629514528 0.7864638037 0.9062935780 0.1450001030 0.0000005772
 0.0200679672 0.8921141852 0.1048288046 0.9967270189 0.5002995014 0.9999987842 0.9377536164 0.1716076306 0.5000000000 0.0033264702 0.3751418826 0.9293275349 0.9999999619 0.0304768117 0.0220979121 0.0000092039 0.3343715245 0.0399565914 0.0192804679 0.9999966125 0.9982678535 0.2872889245 0.5662379281 0.6653314012 0.9196755456 0.9999987109 0.9992120705 0.1544651183 1.0000000000 0.4279424136 0.0684066131 0.0000530883 0.9943840162 0.6438174358 0.0000140813 0.9961288579 0.6564330977 0.0468279193 0.0182422770 0.9409324986 0.9992912801 0.4813504830 0.0343742532 0.6451356951 0.9752246129 0.9947427704 0.0006156235 0.5034938717 0.0000000001 0.0003341375 0.3536835802 0.0254092453 0.0660507114 0.6439175126 0.7275096167 0.4038811606 0.0007505526 0.0932207343 0.6888195015 0.0047107201 0.9666532281 0.9943438907 0.0350870791 0.0302731493 0.0431621446 0.0000000000 0.9999334274 0.8246962857 0.9985957670 0.0000036963 0.9372321501 0.7110181620 0.0200291065 0.3720301148 0.8331333108 0.9996197562 0.0277316202 0.9992848820 0.5420040387 0.0019349983
 0.2439424114 0.9967657741 0.9989655693 0.0000041309 0.9945679911 0.2815915009 0.5238747315 0.0015515312 0.9966735298 0.5000000000 0.9896690470 0.0000006322 0.3955513702 0.0039442267 0.0378538960 0.9999999596 0.2485195971 0.3981790698 0.9999504109 0.0017489480 0.9999994489 0.0610878151 0.0000691910 0.4133120138 0.9427862164 0.1905020739 0.9999989365 0.0133520407 0.0125549537 0.0934623556 1.0000000000 0.0012458841 0.1304410237 0.0114158010 0.0004597898 0.9999999980 0.7306596230 0.8999287808 0.9550123020 0.2747763294 0.0185124912 0.9999826905 0.3457044259 0.9999883030 0.8903081441 0.9981487404 0.9985946572 0.1067006862 0.0004526583 0.5927448870 0.5375288953 0.9244644288 0.9977115353 0.0005439024 0.9965624535 0.0398873026 0.1402420935 0.0420164096 0.2362404654 0.0000061577 0.7765539323 0.0000002461 0.6983109684 0.0955888340 0.0148091695 0.8054232452 0.6484179431 0.1003132102 0.9985709866 0.9013075759 0.0000314273 0.6957767418 0.8666731729 0.9999997988 0.4854958908 0.3391055377 0.0037389612 0.0054883302 0.0399981563 0.0223393446
