n: 60

c:
[
 0.5000000000 0.8946959033 0.0005234210 0.9827635669 0.0360041722 0.9671763639 0.0478389793 0.0000790646 0.0280954157 0.9678807439 0.0004465881 0.8414537881 0.9998394932 0.2235306324 0.2670977558 0.0011205570 0.0000000000 0.9998689973 0.2888688900 0.0000545999 0.7657883045 0.0736804940 0.3300908282 0.2691890064 0.9851416620 0.9999999692 0.2883460823 0.1407197433 0.9914324689 0.9984342184 0.9945912399 0.0428117956 0.0001256841 0.6959957362 0.9823127521 0.0000839141 0.0000012103 0.9999998237 0.9990557003 0.0026727760 0.5560346287 0.1738793234 0.9910286066 0.4308665772 0.0861512666 0.0017823953 0.0003288134 0.0896491487 0.0002277454 0.9971278549 0.9900404860 0.1470543258 0.9793815901 0.3085554318 0.9965642651 0.9999999846 0.0011856037 0.3181880818 0.9608942369 0.9847756487
 0.1053040967 0.5000000000 0.5940680075 0.7940977440 0.9960502148 0.0560226939 0.8829214108 0.0201083362 0.0712113947 0.0681982327 0.0000000932 0.0000012542 0.0000000020 0.0000025050 0.7679861411 0.0000000002 0.9858299111 0.8127268231 0.0273703862 0.9970489343 0.9995226657 0.9999790449 0.0049109960 0.9923455128 0.0196703637 0.9881181142 0.9999472089 0.0006245544 0.9999543222 0.3258066266 0.0352689438 0.8734218115 0.0016757293 0.9992732815 0.5101691325 0.9969663715 0.9999931124 0.2989025524 0.0004379346 0.0094275107 0.9958838344 0.0340017301 0.0219001726 0.9997100042 0.9302715724 0.0042650690 0.1263420138 0.6169649584 0.3537372409 0.0018782482 0.9725710861 0.0000001815 0.4742506087 0.9649537504 0.3827093721 0.9999926071 0.9999927348 0.9174546862 0.0409077418 0.7806567228
 0.9994765790 0.4059319925 0.5000000000 0.2755840710 0.7992230236 0.0083221642 0.9967549363 0.9947060332 0.9486374402 0.0442167274 0.0206972088 0.0000044019 0.9639803010 0.0215130813 0.9280606025 0.0000498262 0.1881278824 0.9937280261 0.9782652092 0.0057817515 0.8198890190 0.0000005551 0.0016157702 0.6573544418 0.0016251867 0.1436380330 0.3787226951 0.0000018658 0.9562528578 0.1265115649 0.9999991554 0.9537821881 0.9970558309 0.8483437299 0.4217015611 0.9999187152 0.1942824946 0.0000116250 0.1296958118 0.0002155479 0.9998401230 0.7729183402 0.0116071612 0.0034066455 0.0141688151 0.0279973350 0.0270456207 0.0013789939 0.9996816031 0.0122680823 0.9999856002 0.9849845258 0.9980448581 0.9992539158 0.6522809343 0.2214830502 0.0240036361 0.0002568970 0.6968365438 0.9998763988
 0.0172364331 0.2059022560 0.7244159290 0.5000000000 0.9985651832 0.0235288948 0.8739228029 0.8558042726 0.3966607399 0.1914807063 0.9647842664 0.0000001621 0.9998663953 0.3379731875 0.8023807891 0.9999999541 0.9999874223 0.9993298053 0.9978610194 0.9999971084 0.9937614973 0.8511459797 0.5630381627 0.0075089812 0.2440639341 0.9993640094 0.0002174946 0.9994553276 0.6924669117 1.0000000000 0.5579821950 0.7784710223 0.8123772344 0.9864991997 0.0594176027 0.0807330426 0.9999999991 0.6004551122 0.8048861916 0.0000031118 0.9083583099 0.0514854122 0.9956756378 0.9329367026 0.8622357971 0.9984533340 0.9524503899 0.9261916927 0.9999999993 0.9999996676 0.1468977213 0.8399699181 0.4962187356 0.0032099226 0.0000018006 0.4242724638 0.9219602667 0.0306599266 0.9999598634 0.4223701923
 0.9639958278 0.0039497852 0.2007769764 0.0014348168 0.5000000000 0.2776080984 0.0000006277 0.0000126425 0.2633721464 0.9982844992 0.9999609296 0.9991242476 0.9721707710 0.0002188770 0.6060751842 0.0017864439 0.0646753432 0.9999859743 0.0000022734 0.0000154294 0.9925885087 0.0034733026 0.9999413963 0.0000044175 0.6715955795 0.9999981657 0.9894025313 0.9978897725 0.9999999438 0.9995616425 0.0008487477 0.9640584232 0.9882543960 0.9746822622 0.9999989291 0.0077812270 0.3292686313 0.1168256248 0.6859957428 0.0013668470 0.9417422091 0.0035352020 0.7535488076 0.9999999999 0.2326094322 0.9981830096 0.0007128838 0.6326115319 0.0013364604 0.0075873420 0.0000000213 0.7671175785 0.0207773898 0.0001318958 0.9962125583 0.9999999336 0.0000001185 0.9891501453 0.0093918644 0.7045528771
 0.0328236361 0.9439773061 0.9916778358 0.9764711052 0.7223919016 0.5000000000 0.9997092069 0.1135572236 0.1429425499 0.9995085370 0.0026500944 0.0477811419 0.9115587695 0.4262858225 0.9276463261 0.9991393680 0.4232873290 0.9999983926 0.9556982051 0.9953498178 0.0910727645 0.1319767974 0.7728686036 0.0000027059 0.0000004094 0.0045955257 0.9576533127 0.9953453609 0.9999950264 0.9820965769 0.0003230352 0.0040704084 0.9999517221 0.5326821664 0.9946486182 0.9993977604 0.0686578761 0.0068998599 0.5187412614 0.0000520062 0.0077008378 0.0001246339 0.5510741111 0.9441028034 0.9990749115 0.0025650667 0.5969488027 0.9985791945 0.0016730207 0.4515013840 0.9120333341 0.0000160472 0.0330502044 0.9954599118 0.9852711582 0.3730001622 0.0095445463 0.9934102057 0.0013499908 0.9967912953
 0.9521610207 0.1170785892 0.0032450637 0.1260771971 0.9999993723 0.0002907931 0.5000000000 0.9852440533 0.2687436269 0.9972743551 0.0056744060 0.9988515129 0.0000000044 0.9999922671 0.0018218102 0.2935590995 0.9998292423 0.9729438384 0.9910412562 0.0539942512 0.6352801056 0.0006742902 0.0008258031 0.0026405448 0.0000267482 0.6576461641 0.9999765531 0.9992291848 0.2365324476 0.0034074796 0.1174340839 0.9836927912 0.2451178561 0.0000049525 0.9918426744 0.9999999368 0.2014264321 0.0022882959 0.0002176815 0.9999942441 0.0008945611 0.7765582269 0.9949701829 0.4577308907 0.0258806155 0.1294424138 0.2202579295 0.0000012067 0.0000154650 0.8335710010 0.1308639632 0.9894287785 0.9999968118 0.9966218067 0.0001410035 0.0128654825 0.2479598468 0.9976963769 0.5146924210 0.9435510105
 0.9999209354 0.9798916638 0.0052939668 0.1441957274 0.9999873575 0.8864427764 0.0147559467 0.5000000000 0.9998385914 0.0000661477 0.0000228622 0.0048335259 0.3566320019 0.8296382537 0.9062595319 0.9995877833 0.8895201696 0.2949930241 0.9686268938 0.0010564161 0.0000075157 0.0225620746 0.0000258297 0.0000000021 0.1082351579 0.9630595328 0.9999994767 0.3326328098 0.1015560812 0.0159139759 0.9975545384 0.9999997028 0.0230955582 0.9056745483 0.5455279391 0.9988750522 0.9258479329 0.5553144844 0.7901034015 0.9999997816 0.0277591465 0.9140382152 0.9998654184 0.0116754514 0.7250213833 0.7997532263 0.0000017860 0.0000950931 0.9921025595 0.9902975254 0.0111059532 0.0000040877 0.0259452540 0.0000000003 0.0307196418 0.0983278902 0.2671458044 0.0004296698 0.3792573543 0.7347045385
 0.9719045843 0.9287886053 0.0513625598 0.6033392601 0.7366278536 0.8570574501 0.7312563731 0.0001614086 0.5000000000 0.0067135348 0.0664581600 0.0073057648 0.0000005421 0.0000000000 0.0024042987 0.9173195122 0.1464860970 0.0000000592 0.9999992592 0.0074563175 0.9939419153 0.6173450138 0.0001957970 0.0037764644 0.9907337277 0.9170221618 0.9116959584 0.9079591984 0.9848649551 0.0226825676 0.9996651085 0.9999976746 0.0000373917 0.1737130121 0.9903152897 0.8465245624 0.0001056447 0.3347042890 0.8013715245 0.0000365835 0.0046525618 0.0753399568 0.8744099063 0.9889787683 0.7428069735 0.0048646209 0.0391675941 0.9983849525 0.0758528110 0.3366897965 0.0000014485 0.0046982124 0.6567985345 0.3140016617 0.9438134628 0.0000197277 0.9999992485 0.0000004374 0.8973315645 0.8924029019
 0.0321192561 0.9318017673 0.9557832726 0.8085192937 0.0017155008 0.0004914630 0.0027256449 0.9999338523 0.9932864652 0.5000000000 0.0000024211 0.0000303083 0.9414180798 0.0604450543 0.7804924362 0.9999999807 0.7603646648 0.9995134817 0.0312756686 0.0003415606 0.6323458665 0.9373401006 0.7588547347 0.0250903780 0.9337872563 0.9611099895 0.1347599260 0.3629816681 0.9987916875 0.0617490408 0.1280060468 0.0000656426 0.8619228964 0.0000269210 0.3243112485 0.1162550458 0.0004341157 0.9936710565 0.9301855172 0.9948625366 0.9999812038 0.0085093761 0.3859293262 0.9914225298 0.0062401236 0.8419524029 0.0006436033 0.0000661809 0.5710528614 0.0001371562 0.9311273160 0.0312009915 0.0000433452 0.0000308755 0.0088401966 0.9997914122 0.0000216324 0.8636099329 0.9599968212 0.8501039382
