n: 80

c:
[
 0.5000000000 0.0012934804 0.7003308138 0.9682596027 0.9883999316 0.9988833410 0.9775877229 0.3676135832 0.9997504519 0.5107530662 0.5887107188 0.2996250214 0.0007470501 0.0308901003 0.0000121040 0.9999320106 0.5997088198 0.0007723492 0.0054304809 0.0000041699 0.9992822896 0.9665447038 0.0001301177 0.0106396794 0.9414611520 0.1689144453 0.9456738904 0.9295174283 0.5157265296 0.9996913786 0.1615434317 0.0212476712 0.1545704745 0.1071255235 0.0194928306 0.9999922825 0.9677231345 0.2182129430 0.8937466610 0.5979448098 0.0075674014 0.0301226043 0.9999999993 0.3787486928 0.0206963444 0.0060973091 0.0038184040 0.8946491761 0.7310368521 0.0000000001 0.3138833605 0.9866831662 0.0967869802 0.9121099799 0.8951647372 0.0000010208 0.8758566295 0.3971314327 0.6068891957 0.7631432870 0.9999307368 0.7715024232 0.0000000706 0.9993110874 0.8063164021 0.9998123019 0.9988547152 0.9514145421 0.0522796576 0.0031727145 0.5315087577 0.9999999965 0.1318074440 0.9897683294 0.9257765067 0.7932548411 0.9995456743 0.9999993143 0.0001785291 0.9999751495
 0.9987065196 0.5000000000 0.8690360938 0.6684563321 0.0409076955 0.0079586646 0.0022651846 0.2000025386 0.9999199465 0.9760168829 0.9898464133 0.7358083825 0.0038194059 0.5257739769 0.0000043261 0.9995380846 0.0003126927 0.9870838872 0.9655212238 0.9831366303 0.0000095173 0.1834337103 0.4852014014 0.0025591224 0.0298290982 0.5684615085 0.5916271246 0.0000612014 0.9995651357 0.0000000125 0.9847821889 0.7783953563 0.7636743811 0.9998684638 0.9786162469 0.9255850189 0.1439509113 0.0297802168 0.7177761535 0.2411894233 0.0012502732 0.5900291860 0.0000000001 0.0007489611 0.3601032303 0.6537957812 0.0988131908 0.8173196048 0.3838902322 0.9814207390 0.1120320942 0.4318761063 0.9999956034 0.0690267068 0.9712938091 0.0486661180 0.0116493924 0.0113327768 0.0000697161 0.0033579081 0.0001302726 0.5499984153 0.0578930395 0.9999881322 0.9999033679 0.8909072526 0.1984263985 0.9437534237 0.0117835088 0.9984169767 0.0007940191 0.3201809463 0.9987727243 0.9806806517 0.0011315102 0.9998125559 0.5436021752 0.9999999947 0.8333412045 0.9999961606
 0.2996691862 0.1309639062 0.5000000000 0.9999961250 0.0026307042 0.0000569846 0.9999999920 0.4397487058 0.0035445723 0.9999087758 0.0889751153 0.0001955183 0.4233681321 0.4576913962 0.2126668852 0.0000005980 0.5532499223 0.9999821304 0.1623473804 0.3057030271 0.9955767385 0.7896498803 0.9999945892 0.8362203197 0.4811254237 0.0000001589 0.2819307987 0.4394970781 0.0216513934 0.8109872560 0.2877421782 0.0404858085 0.0789376087 0.5979933575 0.9647097717 0.9999827215 0.0000062197 0.3181540641 0.3965266918 0.9953327720 0.3671962153 0.1992972060 0.0048584515 0.0046543942 0.0694938223 0.9960762512 0.5417907986 0.4171833124 0.1847573571 0.9988475218 0.2379001861 0.8019930226 0.9822566872 0.9999999744 0.9990792072 0.9669676084 0.0000000035 0.4675284706 0.9956333428 0.3764194681 0.9996377340 0.9998123336 0.0004911384 0.8119168887 0.9979083229 0.9457006977 0.0121365965 0.0079932496 0.0507184961 0.3804911333 0.2588774435 0.9999999998 0.9838602402 0.8027277477 0.9840965086 0.6409663391 0.9950128179 0.8046686345 0.8661117924 0.1093608542
 0.0317403973 0.3315436679 0.0000038750 0.5000000000 0.9927802077 0.8995833444 0.0194058968 0.0747036051 0.0000097533 0.0000773404 0.6367594299 0.0985904605 0.9999794790 0.9084743342 0.0000000698 0.0080790412 0.9984618437 0.0002853972 0.6729543758 0.7368247238 0.9960908516 0.5863912477 0.0171311527 0.2930543569 0.0025533814 0.3739906315 0.0000000000 0.0003690499 0.3381419189 0.9999983183 0.9994606202 0.0000135989 0.9656646119 0.0664192485 0.4199436774 0.9999978233 0.9605136361 0.0006392692 0.0000002531 0.9699745615 0.9447770939 0.1119297945 0.9754097858 0.1384637029 0.1758344613 0.9969030932 0.9992716929 0.0746499109 0.9999961598 0.9693605300 0.9872947726 0.9996857688 0.0742675562 0.9989349061 0.9995797313 0.0000000221 0.9658607950 0.9990105550 0.7710650468 0.0284396959 0.2041828412 0.3200008287 0.9085034087 0.9999895078 0.0725218779 0.0035203294 0.6522259218 0.8732778875 0.0028903066 0.0000307743 0.9806681211 0.0268915435 0.9648171500 0.0000345346 0.0004746641 0.8333233104 0.0000045874 0.0000190568 0.1105758147 0.3872751366
 0.0116000684 0.9590923045 0.9973692958 0.0072197923 0.5000000000 0.0000109825 0.7658651939 0.9999988023 0.0491931035 0.0177194807 0.9999992307 0.8921849982 0.0838516026 0.3927479473 0.0706793995 0.9997657829 0.9999832514 0.0023394016 0.9999479957 0.9961862333 0.9967061391 0.4012767878 0.0115363235 0.0141667028 0.9767849193 0.8638375338 0.0000284241 0.3535349745 0.9869027479 0.9984330505 0.0526168896 0.0003396953 0.2196792181 0.1764421489 0.5854534695 0.0438463174 0.9999998532 0.0001613801 0.9999531004 0.3359767976 0.0822813208 0.9677611033 0.9920998921 0.9999885420 0.3844086532 0.9998858075 0.0000550848 0.0017589824 0.4182600307 0.9602491364 0.9571535810 0.0000379256 0.9987167201 0.9994593925 0.0660703423 0.9688727112 1.0000000000 0.9807814971 0.3774355054 0.9453080585 0.1696494068 0.5543310160 0.3577997266 0.0738653875 0.7281221148 0.5890456373 0.1385630409 0.4768003260 0.9999999748 0.9990998034 0.3547649453 0.7559905429 0.7253438192 0.0062230003 0.9988415189 0.6661302299 0.9435519518 0.2164202301 0.9998182590 0.0001035758
 0.0011166590 0.9920413354 0.9999430154 0.1004166556 0.9999890175 0.5000000000 0.6269163641 0.8601512677 0.0512328163 0.1880904567 0.7359222063 0.0397333336 0.3247195740 0.7762567987 0.9720792106 0.9949737166 0.0002607972 0.4952918073 0.9939616904 0.9328659892 0.9990603238 0.0229391701 0.4561326697 0.6147631863 0.0009135949 0.4744530980 0.9793924210 0.9999999994 0.9212317898 0.5351158947 0.0472621968 0.9060965908 0.1694538755 0.9735541570 0.9404252311 0.0000000035 0.1035005915 0.9999998296 0.9999982866 0.0383452216 0.9999989876 0.2219177867 0.9999999175 0.8571615528 0.0325895682 0.0462873948 0.5980899714 0.0796263550 0.1588582123 0.3816015739 0.9632346336 0.6799208291 0.0000007923 0.1898978565 0.5871795295 0.9746244517 0.0453754582 1.0000000000 0.9185642700 0.0239287074 0.1405518490 0.9899030854 0.0000000001 0.7133790983 0.0048022502 0.1239948983 0.0019094858 0.9857445964 0.0258527612 0.1091618823 0.0574905999 0.9999775925 0.7106336634 0.9966776231 0.9446224100 0.9649268389 0.3737464993 0.3679430302 0.0706126709 0.9999887079
 0.0224122771 0.9977348154 0.0000000080 0.9805941032 0.2341348061 0.3730836359 0.5000000000 0.3828630939 0.9868772942 0.5819167966 0.9572928970 0.4557927561 0.7791179259 0.1653355968 0.0000146405 0.8298466138 0.9966224773 0.5050547088 0.3032910135 0.6642784870 0.1079536034 0.3135111716 0.0005794391 0.7371305537 0.0194838839 0.1977026296 0.0000411722 0.9024417541 0.0000200761 0.0090854021 0.9964869053 0.9922802152 0.0187015775 0.7027950492 0.9994390918 0.6819575837 0.9866534508 0.0000000000 0.0000309388 0.9999975718 0.9999991380 0.1387104109 0.5658963476 0.0392417332 0.2421563400 0.0003921708 0.0028709941 0.0009666553 0.3295237521 0.0015984956 0.8376657568 0.9999934674 0.0069060483 0.0000000001 0.9872082465 0.6889472331 0.0193925732 0.9733026539 0.8478287022 0.1757004118 0.3419408696 0.3220359834 0.7354175606 0.9994215010 0.0054522051 0.9999821252 0.0000946943 0.0000428039 0.3284359542 0.9977267625 0.9657088373 0.0052147034 0.8190300829 0.0000000000 0.0916532341 0.0035375683 0.8147277388 0.9350801237 0.0572088143 0.9997381011
 0.6323864168 0.7999974614 0.5602512942 0.9252963949 0.0000011977 0.1398487323 0.6171369061 0.5000000000 0.9959853711 0.0795267812 0.0020186202 0.9631677972 0.9998820213 0.9989553345 0.0202371507 0.8035816941 0.7608667761 0.0121201744 0.9999999970 0.5685598361 0.8966255790 0.1132876275 0.6151502984 0.0463900972 0.0450280127 0.0000173689 0.9999975290 0.0004294325 0.8280496906 0.0540741904 0.0000508617 0.9893421183 0.0049427270 0.9983816230 0.0166501128 0.9894465588 0.0236732696 0.7936509105 0.1690279178 0.0152259480 0.9734723296 0.4138641264 0.9978501234 0.4934816632 0.0045878772 0.9601991262 0.9294784333 0.1372266805 0.9895584165 0.1141313766 0.0172258437 0.0009175612 0.0095739275 0.0000187237 0.2690809541 0.9994283550 0.0031357270 0.6835211701 0.0000003352 0.0000000000 0.5380709521 0.6273675578 0.1327680305 0.0000000034 0.9998339816 0.6989057741 0.8145321609 0.8137881016 0.3410753148 0.9995947513 0.0003026880 0.9454912810 0.5948400624 0.0050577361 0.0246545586 0.9716931238 0.0103623981 0.0977299632 0.7447394566 0.9999984961
 0.0002495481 0.0000800535 0.9964554277 0.9999902467 0.9508068965 0.9487671837 0.0131227058 0.0040146289 0.5000000000 0.0000247668 0.7910037138 0.9985503876 0.0453674804 0.0055795438 0.0066121055 0.2263828990 0.9993218913 0.3655554616 0.1718264451 0.0010509109 0.5434566548 0.0000001329 0.1498124794 0.0117377605 0.9909372314 0.4232582049 0.9607610530 0.0000114693 0.0059644697 0.9999179470 0.3602214318 0.9912222092 0.6869803424 0.0000006264 0.2532047009 0.0000001968 0.9995660123 0.8464638281 0.0129636520 0.9378592859 0.0083416638 0.7019309734 0.0974159821 0.0105842769 0.0003342340 0.9999202857 0.7969011746 0.9301177858 0.9994276216 0.9999807781 0.9999821066 0.0001251205 0.0302778300 0.0682582380 0.9963766796 0.9992044070 0.6382099991 0.6415678698 0.0375795262 0.8391826800 0.0015872250 0.8963607922 0.9945969515 0.9999968651 0.9739982913 0.8868455831 0.9999835195 0.9350606878 0.9491911283 0.4988915013 0.0910935998 0.0156570506 0.0000000591 0.0131148813 0.9996645557 0.9981792006 0.1154942443 0.9999665002 0.8998625493 0.9890742742
 0.4892469338 0.0239831171 0.0000912242 0.9999226596 0.9822805193 0.8119095433 0.4180832034 0.9204732188 0.9999752332 0.5000000000 0.2089072439 0.9579801538 0.9999980498 0.2345271220 0.9330212305 0.3516277330 0.1009923777 0.9998348743 0.0000191892 0.9909213097 0.4495622525 0.9999999609 0.9272299780 0.4513946439 0.2912782129 0.9999836683 0.9978889275 0.9918428780 0.9943436798 0.0070671325 0.2444067836 0.8602504873 0.9999993125 0.9974196481 0.4668941698 0.9359143649 0.0003834899 0.9373072859 0.1122908948 0.4437336049 0.9967055622 0.5475213214 0.0034809085 0.0000157941 0.0056947398 0.3619358633 1.0000000000 0.9927210711 0.0070974310 0.1408530553 0.0001166126 0.0000040560 0.2448671691 0.0041407253 0.8461809067 0.9968727518 0.9917836658 0.0157991551 0.3786053986 0.7027778697 0.5738758281 0.2245632040 0.8934375953 0.9999884066 0.7953319646 0.4360726181 0.9996982157 0.5347460053 0.1948946700 0.2297442066 0.9151701203 0.9982605557 0.9266039925 0.2632320610 0.5678355742 0.0000570128 0.7750103434 0.9431559604 0.9583002043 0.9999766275
