n: 20

c:
[
 0.5000000000 0.8919164095 0.3019022929 0.4681147355 0.9999890402 0.8712622228 0.5563045830 0.0030072071 0.9998306488 0.0051068419 0.9999968962 0.7654027588 0.8224401949 0.0000584964 0.0665372227 0.9967518059 0.5093114645 0.1693882962 0.3780531666 0.0481275987
 0.1080835905 0.5000000000 0.9937523257 0.1076487617 0.9903431601 1.0000000000 0.0007328650 0.8296963109 0.9997584657 0.1080430749 0.0000215172 0.0485460655 0.0056002729 0.8129437243 0.9982472443 0.0094382342 0.9911779188 0.2870732412 0.0011069298 0.0635084673
 0.6980977071 0.0062476743 0.5000000000 0.0441244819 0.9974711973 0.0053113454 0.9896783101 0.0001389324 0.9999996384 0.0003570458 0.0001445221 0.0004265121 0.9759972967 0.9672610171 0.0077928547 0.1825350271 0.9941604736 0.0017589614 0.9186138164 0.0010730777
 0.5318852645 0.8923512383 0.9558755181 0.5000000000 0.9994749297 0.9181341832 0.0773332127 0.0118013708 0.0000000000 0.9999999882 0.5711818192 0.1820295054 0.4533107076 0.0005311196 0.9630432092 0.0000284788 0.9999550807 0.8512956884 0.0003093010 0.4649058630
 0.0000109598 0.0096568399 0.0025288027 0.0005250703 0.5000000000 0.0000000000 0.0000700616 0.0009744362 0.9998494642 0.2644938332 0.7383279204 0.5962710145 0.0412350696 0.9933518564 0.0122267397 0.0059430081 0.9975101263 0.9752461929 0.0905803285 0.0282843324
 0.1287377772 0.0000000000 0.9946886546 0.0818658168 1.0000000000 0.5000000000 0.8446221052 0.9985011069 0.9650170676 0.9614585244 0.8928940043 0.4962204636 0.2579236961 0.4188252709 0.9883869085 0.9863974220 0.1545135717 0.8853975167 0.1482485350 0.9671374434
 0.4436954170 0.9992671350 0.0103216899 0.9226667873 0.9999299384 0.1553778948 0.5000000000 0.3683187943 0.9814288626 0.9999989497 0.0068447543 0.9952762734 0.2482292527 0.7831013600 0.9816967912 0.9997278995 0.9999993919 0.3850588257 0.9991138738 0.9759559279
 0.9969927929 0.1703036891 0.9998610676 0.9881986292 0.9990255638 0.0014988931 0.6316812057 0.5000000000 0.9983239244 0.9920749700 0.0010080222 0.9999977018 0.7724171999 0.2780403600 0.9355014308 0.0932584858 0.0758829545 0.9795863834 0.0008720890 0.9998661432
 0.0001693512 0.0002415343 0.0000003616 1.0000000000 0.0001505358 0.0349829324 0.0185711374 0.0016760756 0.5000000000 0.7256364526 0.0608270154 0.9999957222 0.2322820942 0.5651925465 0.8504669263 0.0460543088 0.6745751489 0.6448808021 0.9999205894 0.7949524464
 0.9948931581 0.8919569251 0.9996429542 0.0000000118 0.7355061668 0.0385414756 0.0000010503 0.0079250300 0.2743635474 0.5000000000 0.0093539133 0.7834941093 0.7413292176 0.9853298388 0.0048212279 0.0000518466 0.9999999352 0.6755038249 0.0025939878 0.9997779876
 0.0000031038 0.9999784828 0.9998554779 0.4288181808 0.2616720796 0.1071059957 0.9931552457 0.9989919778 0.9391729846 0.9906460867 0.5000000000 0.1570199660 0.0268401577 0.4414329034 0.0499138655 0.9993539742 0.1837839145 0.2682757924 0.9515449382 0.1288994357
 0.2345972412 0.9514539345 0.9995734879 0.8179704946 0.4037289855 0.5037795364 0.0047237266 0.0000022982 0.0000042778 0.2165058907 0.8429800340 0.5000000000 0.0190306792 0.1708412299 0.9998995890 0.1973379380 0.1292526082 0.0402509019 0.0000000000 0.0000299095
 0.1775598051 0.9943997271 0.0240027033 0.5466892924 0.9587649304 0.7420763039 0.7517707473 0.2275828001 0.7677179058 0.2586707824 0.9731598423 0.9809693208 0.5000000000 0.0005586291 0.9925125233 0.4092272073 0.9743734887 0.9564988243 0.0328156873 0.9924378396
 0.9999415036 0.1870562757 0.0327389829 0.9994688804 0.0066481436 0.5811747291 0.2168986400 0.7219596400 0.4348074535 0.0146701612 0.5585670966 0.8291587701 0.9994413709 0.5000000000 0.6627866789 0.9850984868 0.0319427840 0.6740629039 0.9056886498 0.3946150065
 0.9334627773 0.0017527557 0.9922071453 0.0369567908 0.9877732603 0.0116130915 0.0183032088 0.0644985692 0.1495330737 0.9951787721 0.9500861345 0.0001004110 0.0074874767 0.3372133211 0.5000000000 0.7749251306 0.0081897307 0.0689332670 0.1816388440 0.0218848377
 0.0032481941 0.9905617658 0.8174649729 0.9999715212 0.9940569919 0.0136025780 0.0002721005 0.9067415142 0.9539456912 0.9999481534 0.0006460258 0.8026620620 0.5907727927 0.0149015132 0.2250748694 0.5000000000 0.0488534130 0.5302667149 0.3697825346 0.0002122143
