n: 60

c:
[
 0.5000000000 0.9999999028 0.0001445473 0.9999982561 0.0737377753 0.5285061041 0.1213448676 0.9947285723 0.0025799593 0.0072182825 0.2696496713 0.9802744193 0.6848252707 0.9031260947 0.9536177835 0.0577995512 0.9908484062 0.0000000819 0.1593434853 0.1532431097 0.0114043579 0.5225867538 0.1868474523 0.9957276521 0.9850202130 0.8821508753 0.0275568456 0.0120290863 0.4159106119 0.7987617827 0.9984469164 0.9349502116 0.0013222153 0.8843231885 0.8407593996 0.9998521667 0.8856099931 0.9998788170 0.8860409239 0.9610826650 0.8605884258 0.9993282550 0.3375386319 0.8307297778 0.0000818894 0.9999923727 0.9972445617 0.6729417720 0.9999973618 0.2113529191 0.9999939008 0.9997249273 0.1892201888 0.1013811243 0.1523727212 0.0000000203 0.0000215833 0.9576103132 0.9420227652 0.8907552796
 0.0000000972 0.5000000000 0.6668008334 0.9998820926 0.9113203598 0.1629609389 0.8579194132 0.0351535505 0.9633645930 0.4539901703 0.9109870950 0.0001123051 0.3229624924 0.4013048970 0.0001844321 0.0000004803 0.9560654005 0.9781517234 0.0046841711 0.9999431519 0.9992349225 0.9451819278 0.9916357142 0.0586861244 0.0152289384 0.1440602874 0.0000000011 0.9999464370 0.0024930825 0.7175541720 0.0808126662 0.0029966335 0.9986023603 0.3513768761 0.0392506029 0.9993294917 0.0425797478 0.9999996872 0.5062579392 0.1832259324 0.9994865180 0.0922511834 0.9963405243 0.0075649813 0.9973389796 0.9658667810 0.8753524932 0.0002372473 0.0014169944 0.9057863048 0.9467242102 0.9239882702 0.9995058125 0.8665137692 0.1253100960 0.0315288094 0.1733437733 0.0004152516 0.0000000004 0.9999999214
 0.9998554527 0.3331991666 0.5000000000 0.8218311511 0.5048918919 0.9832281456 0.1026033331 0.0016154501 0.3252742382 0.6527816863 0.0050964374 0.0305998965 0.9999998477 0.0018822082 0.5912440274 0.9899338617 0.9999999884 0.9975580493 0.9998553080 0.4879799675 0.9100610122 0.9884505785 0.9616854592 0.9628141312 0.5976292483 0.8894126461 0.0001167497 0.9999999941 0.9528557549 0.0033775959 0.0251690854 0.6258033867 0.0000000300 0.9322238013 0.1082872179 0.7559628936 0.5050175480 0.9680284063 0.0000089035 0.9700852884 0.0009668347 0.8955545193 0.9999884219 0.0245309476 0.9999984613 0.0749930081 0.9403372944 0.0879224069 0.0261550955 0.0000853854 0.3544747204 0.9839650254 0.1173742024 0.9994091948 0.0000054834 0.0000406456 0.9905215414 0.9999122892 0.3665747624 0.1400523980
 0.0000017439 0.0001179074 0.1781688489 0.5000000000 0.0539833214 0.0000000005 0.5643812142 0.9896355667 0.0079406612 0.0247389542 0.7075105761 0.7037132422 0.5694010385 0.0001388255 0.1231910286 0.9999936691 0.6225766398 0.0449977206 0.0469581092 0.0013526293 0.9865950083 0.0000050929 0.5946927023 0.0105945878 0.0294729859 0.5293665391 0.0716364849 0.0007417895 0.0001448438 0.0658190822 0.0561686435 0.0006139784 0.6603357057 0.5169272888 0.9454961903 0.1164118769 0.0017521749 0.8281652579 0.0365151135 0.8754858869 0.3861751230 0.4876131909 0.9517070870 0.7211239620 0.0575365345 0.9429658848 0.0003904268 0.0033029604 0.0003471703 0.9995493757 0.9999990829 0.1750573539 0.5362624930 0.0000578386 0.9578357312 0.8693962754 0.0390833821 0.0000000009 0.9616998437 0.6131481035
 0.9262622247 0.0886796402 0.4951081081 0.9460166786 0.5000000000 0.8498461378 0.9815119765 0.9075316448 0.8232277561 0.2607681487 0.2725896422 0.9999949209 0.4253644010 0.9999516089 0.7886016676 0.9933566397 0.0068370291 0.9860239547 0.9999997200 0.7417035840 0.0009779819 0.5569401536 0.0016716072 0.9999528200 0.0000163022 0.9999982189 0.9832257916 0.0244820838 0.9285107262 0.0446896498 0.9976903860 0.9961494079 0.0094307863 0.6457986905 0.0034736874 0.0357059674 0.9888380569 0.8516711766 0.7407790552 0.9928853081 0.0000507574 0.0013738408 0.8454701938 0.3329274346 0.0107993480 0.9773202171 0.7635690182 0.4554744523 0.9485629647 0.0000000045 0.3343447925 0.1732296051 0.9999995595 0.9992923547 0.7768187044 0.9999923766 0.9966373974 0.9820470713 0.0001798471 0.0505353552
 0.4714938959 0.8370390611 0.0167718544 0.9999999995 0.1501538622 0.5000000000 0.0000001566 0.4842643883 0.3603708488 0.4481556434 0.9756186181 0.9694389786 0.9993716938 0.9999925434 0.9435562868 0.1634372515 0.0275317012 0.0000000073 0.2925936696 0.7314398229 0.9702702981 0.8252817991 0.9747494447 0.0000083376 0.4380085092 0.0249949775 0.9998620759 0.4280879026 0.0967244796 0.0000025631 0.9810920427 0.8297818134 0.0262647089 0.9997157516 0.0028510748 0.0684169177 0.0913291482 0.9910383858 0.9999601353 0.1221859581 0.0094519243 0.9998999609 0.9996451980 0.4827140369 0.0188272332 0.9961456483 0.9998630513 0.4125569011 0.0225298865 0.0434157532 0.9730295885 0.0410608763 0.9999998294 0.9992779895 0.2651485992 0.7794488342 0.9999923272 0.9883712343 0.1254020624 0.9414182635
 0.8786551324 0.1420805868 0.8973966669 0.4356187858 0.0184880235 0.9999998434 0.5000000000 0.8821802412 0.0729924935 0.5473398684 0.8581517657 0.9999973387 0.9836562355 0.9251375350 0.9934289541 0.0105393057 0.9485507593 0.9474026345 0.0000000156 0.7612817037 0.3476082274 0.0166036395 0.0011192548 0.9997867734 0.0037709884 0.5843697722 0.3595151102 0.9999498106 0.3642850044 0.0009663009 0.5602501211 0.9999999799 0.0000542130 0.9994905673 0.9986723949 0.9941502224 0.1279914918 0.9457422959 0.2009569313 0.0000000000 0.0007373376 0.0000000000 0.9361128701 0.0380817841 0.8170090316 0.2694155187 0.9973270091 0.9999676232 0.9682271111 0.8900070387 0.0553458136 0.9908818018 0.8249957479 0.9703861238 0.0012597366 0.6137576514 0.0001197799 0.9999278949 0.0068660581 0.9138604158
 0.0052714277 0.9648464495 0.9983845499 0.0103644333 0.0924683552 0.5157356117 0.1178197588 0.5000000000 0.0000951217 0.0441871829 0.9997458203 0.9989061926 0.9992651980 0.9936251596 0.9398428317 0.9999999885 0.9900283595 0.0369109817 0.9999976616 0.9999632292 0.1663107112 0.7011295747 0.0011635534 0.9983270472 0.8937854817 0.9096640840 0.7807528806 0.0372110620 0.9075125179 0.9996580505 0.0004866966 0.9999995858 0.6027398275 0.9750514190 0.9838558387 0.9970159829 0.8763842680 0.9373058802 0.9952013153 0.6560653136 0.0941778192 0.8804658276 0.0276810926 0.0000000006 0.9991643637 0.3004640706 0.9773231995 0.6983205534 0.9696868647 0.9999763959 0.0002646360 0.2947297388 0.1990898006 0.2374959660 0.9038758851 0.4628165151 0.0001492154 0.9855380365 0.0000000002 0.0106481866
 0.9974200407 0.0366354070 0.6747257618 0.9920593388 0.1767722439 0.6396291512 0.9270075065 0.9999048783 0.5000000000 0.2655259452 0.9931134223 0.8917559833 0.0070197274 0.0013949765 0.9962172537 0.8538315856 0.0005063815 0.7770213950 0.0659681129 0.6079760877 0.9974620288 0.0015734571 0.0005789402 0.9999997222 0.0162758072 0.6428686311 0.9419795799 0.0111336177 0.9514878939 0.3735625240 0.0625113331 0.0431281484 0.0068917785 0.0153465065 0.0304702330 0.0862533256 0.2740671290 0.7263474134 0.0002428836 0.7310080500 0.2176004802 0.6827069253 0.9999999917 0.0000334767 0.9355714995 0.9992960037 0.9932236231 0.5203216585 0.0000641137 0.8528573904 0.0003576238 0.8570987655 0.6673901869 0.0302851712 0.9995167716 0.0003135409 0.0000000581 0.9745403082 0.8945766718 0.4669214579
 0.9927817175 0.5460098297 0.3472183137 0.9752610458 0.7392318513 0.5518443566 0.4526601316 0.9558128171 0.7344740548 0.5000000000 0.9999854010 0.4451306220 0.0017320486 0.9999504945 0.0000004332 0.9632220835 0.6529804432 0.0047840367 0.4834497311 0.0015758190 0.0000132664 0.9998614618 0.3950548086 0.9999964128 0.1244838111 0.9991301242 0.2057807663 0.2477141968 0.9999963196 0.7031946839 0.9999999950 0.9999917102 0.9043828014 0.9998061461 0.0651632780 0.8917418186 0.0606146684 0.3112583094 0.8628420581 0.0442590715 0.9608954135 0.0006579105 0.7731219434 0.0000091432 0.9934993247 0.9612587670 0.0271863280 0.5666619686 0.1096115930 0.9274027809 0.8433843708 0.6381747520 0.0323940497 0.9999593114 0.0000000450 0.0030892156 0.0000107955 0.4199686490 0.2695445046 0.0000060017
 0.7303503287 0.0890129050 0.9949035626 0.2924894239 0.7274103578 0.0243813819 0.1418482343 0.0002541797 0.0068865777 0.0000145990 0.5000000000 0.9286578891 0.2399396320 0.0002845584 0.0000010802 0.0210527572 0.9999999981 0.2994306146 0.9717712115 0.0003902522 0.9524960299 0.0256953553 0.2730065634 0.0087676406 0.9992959246 0.9999984402 0.5083974412 0.7511292869 0.7341630310 0.9999843910 0.6102600274 0.1745940731 0.0000000012 0.0188494742 0.4264870115 0.0006370584 0.0026516420 0.0548207938 0.0000024291 0.9999781270 0.3540293162 0.0006972629 0.9999448758 0.9181291302 0.9998096429 0.9999994721 0.0000656525 0.6961974994 0.9993429510 0.0000000001 0.9999813275 0.0112088052 0.0536273497 0.0880550888 0.9029892345 0.8961786698 0.0309311310 0.8375875202 0.0499609549 0.9994084106
 0.0197255807 0.9998876949 0.9694001035 0.2962867578 0.0000050791 0.0305610214 0.0000026613 0.0010938074 0.1082440167 0.5548693780 0.0713421109 0.5000000000 0.3536606795 0.9910809550 0.7665249951 0.0085910944 0.3741624325 0.9986933849 0.1799521041 0.9202273211 0.0015926095 0.7437643157 0.0290874845 0.2614813740 0.9999992989 0.0018183078 0.1430482889 0.9904088803 0.9974066832 0.0094272923 0.7599102738 0.7822453133 0.3451238420 0.7898398285 0.9921293224 0.9999444388 0.0000038033 0.7891536075 0.9906811452 0.7735913842 0.9999514190 0.0141168706 0.9999837000 0.6697546791 0.9955624039 0.0411228446 0.8244759382 0.0000001324 0.0000006077 0.9999996510 0.9781225927 0.0000060486 0.8482099859 0.8197535049 0.9137524154 0.0007601977 0.0072146398 0.0241716102 0.9997445617 0.7614707174
 0.3151747293 0.6770375076 0.0000001523 0.4305989615 0.5746355990 0.0006283062 0.0163437645 0.0007348020 0.9929802726 0.9982679514 0.7600603680 0.6463393205 0.5000000000 0.0275691079 0.0050253034 0.2291644717 0.3922598816 0.6836229669 0.0005171519 0.2732585393 0.9944872385 0.9410607155 0.0003194674 0.9923096652 0.5540282108 0.9999662372 0.0277099618 0.9899602441 0.0380110979 0.0000000123 0.0518515563 0.0819338913 0.9999986922 0.0341075812 0.0000224722 0.2974686096 0.0000090805 0.2511020163 0.9999999780 0.9999999909 0.9987874249 0.8799791543 0.8557603651 0.1795441485 0.1315357720 0.9430351015 0.8575028857 0.1818400507 0.0424538421 0.9180798254 0.6044867796 0.0157284980 0.0069404656 0.0068588042 0.0044121953 0.9475194219 0.7415573797 0.8951622715 0.9998254200 0.0002498945
