n: 40

c:
[
 0.5000000000 0.0000607555 0.8748084601 0.0047171249 0.7886178285 0.9999945742 0.0000548545 0.4880505230 0.0629852225 0.0073717816 0.9999259951 0.0475683548 0.8661470073 0.0033346093 0.0000304505 0.9957234899 0.9999208285 0.2218946424 0.9112459738 0.6642808476 0.9908036131 0.9714605859 1.0000000000 0.0274866316 0.0198066482 0.8908768335 0.0243964650 0.2838429681 0.4316856572 0.9899013210 0.3105732144 0.0972948206 0.6976344432 0.9463252814 0.1651116984 0.2001362613 0.9999165042 0.7665992792 0.0230294681 0.0022922719
 0.9999392445 0.5000000000 0.9996526197 0.0204507777 0.9999997128 0.9151819111 0.0067909752 0.5613102935 0.1910152713 0.0000288008 0.0000001051 0.0017472366 0.9999830561 0.4725977571 0.1307518307 0.9992185348 0.5050373663 0.9998921152 0.0002432550 0.9959508743 1.0000000000 0.9803783810 0.0820330891 0.9997893662 0.2365575213 0.9995454846 0.9390474193 0.4418118572 0.0065230421 0.0065507027 0.6023232617 0.0055262618 0.9996250055 0.3156172279 0.0082651412 0.0000000001 0.0707746134 0.0877648661 0.0809661974 0.9944311533
 0.1251915399 0.0003473803 0.5000000000 0.9432370471 0.9999999969 0.0115197896 0.0004301985 0.8466236629 0.8439925995 0.9966404136 0.0000037138 0.0000119348 0.0616756227 0.0557094926 0.8521564465 0.9999391629 0.6506467670 0.9333740927 0.0103287769 0.9977838060 0.6516913128 0.4341212789 0.9408913847 0.9900797979 0.4448867646 0.2418871673 0.1974673609 0.9297139358 0.9868799121 0.9510540361 0.0009974688 0.9501626099 0.2131659566 0.0695504111 0.9997339392 0.9768695780 0.0210464611 0.0079051134 0.0786417569 0.7507039249
 0.9952828751 0.9795492223 0.0567629529 0.5000000000 0.2372743967 0.0028700563 0.0005544568 0.9595577812 0.9296163707 0.1197890879 0.3871796979 0.0006911424 0.0328449489 0.0001669078 0.3927112879 0.2624770532 0.9954927403 0.0915947633 0.9329729313 0.9995203048 0.9999718529 0.0000000305 0.0000008693 0.8467326760 0.9948966403 0.0003392979 0.9857276370 0.9991776421 0.9149114029 0.6893344192 0.0214547717 0.4250196092 0.4709292451 0.9999927978 0.2439286871 0.8199338220 0.6919882343 0.9961565807 0.0004517433 0.9996704172
 0.2113821715 0.0000002872 0.0000000031 0.7627256033 0.5000000000 0.9438003918 0.9989930635 0.9998302351 0.0006876205 0.1053764323 0.0648023299 0.9411763932 0.0000000004 0.5495044008 0.5964187663 0.9998644959 0.2029664402 0.0055866284 0.9779815388 0.1872605516 0.5255131482 0.9194182454 0.0023044908 0.0297593189 0.0071185773 1.0000000000 0.0210853104 0.9373743998 0.9966345732 0.5294730191 0.0333269154 0.2288987434 0.8496211972 0.2154960183 0.0003000143 0.9922049703 0.0034923445 0.9998722011 0.9999999266 0.0525631120
 0.0000054258 0.0848180889 0.9884802104 0.9971299437 0.0561996082 0.5000000000 0.0080822637 0.9987423722 0.9337525927 0.0036375758 0.9999999994 0.2253887388 0.7554651419 0.9977045525 0.1310034045 0.0077175394 0.9899175636 0.9959013616 0.0000047984 0.9999993049 0.9999965065 0.9931505503 0.9991254073 0.3949307462 0.5017411145 0.0879986680 0.0000589590 0.0029442117 0.5087970922 0.9813074955 0.9990306146 0.9980678734 0.9999746623 0.9976372214 0.0000206352 0.9977035117 0.1128650551 0.0048757706 0.2647489694 0.3743133425
 0.9999451455 0.9932090248 0.9995698015 0.9994455432 0.0010069365 0.9919177363 0.5000000000 0.9997806592 0.0000980434 0.9997878926 0.9858573643 0.9903096904 0.0008511629 0.0000037913 0.2061001276 0.5899729212 0.0006738384 0.2541308167 0.7108655018 0.1761703459 0.0187267999 0.0294132407 0.0000320198 0.1353245735 0.2736952803 0.6733433532 0.0000247673 0.0367338548 0.0241444403 0.9999999995 0.0000000349 0.8945501324 0.1214921354 0.0012970429 0.9020765809 0.9883568277 0.0001356309 0.0421263502 0.9999978569 0.4040733457
 0.5119494770 0.4386897065 0.1533763371 0.0404422188 0.0001697649 0.0012576278 0.0002193408 0.5000000000 0.9055268603 0.9680514129 0.5863055132 0.9974192867 0.9931157254 0.9894705877 0.0041028688 0.0042535114 0.0003002099 0.9963974116 0.1788849579 0.0000134541 0.7654671142 0.9298973433 0.9942413607 0.5983634958 0.9993105436 0.9510493345 0.9354977069 0.4544755476 0.9753643375 0.0022114354 0.3525135149 0.9999756676 0.8046032423 0.7331682766 0.9499885625 0.8664808840 0.1325739209 0.9584384365 0.6456145545 0.8654235911
 0.9370147775 0.8089847287 0.1560074005 0.0703836293 0.9993123795 0.0662474073 0.9999019566 0.0944731397 0.5000000000 0.9998501278 0.0000006299 0.9999999795 0.3738414466 0.2983259846 0.4603852494 0.4145150663 0.0001390805 0.4534111965 0.9865871145 0.9999117209 0.0553967702 0.1491825056 0.8540421296 0.0000393446 0.8201010749 0.3443994659 0.0002926418 0.0191230830 0.9990718684 0.4507147625 0.9860551554 0.0000275484 0.9665213348 0.0000270090 0.3033790192 0.8547629808 0.0402849724 0.9970427207 0.9999999997 0.9999660246
 0.9926282184 0.9999711992 0.0033595864 0.8802109121 0.8946235677 0.9963624242 0.0002121074 0.0319485871 0.0001498722 0.5000000000 0.9605634206 0.0001356754 0.0215471142 0.3772047078 0.9930186609 0.0017982813 0.9968320575 0.0022877756 0.0129397740 0.5599925100 0.7310675805 0.9998866040 0.0020738888 0.9999432344 0.9993006785 0.0630859448 0.0000440824 0.7742592879 0.0000027391 0.0000000805 0.0186015814 0.0025156438 0.9983104408 0.1212986036 0.9867949659 0.0000251571 0.6216563732 0.8360132139 0.0002606626 0.0023750763
 0.0000740049 0.9999998949 0.9999962862 0.6128203021 0.9351976701 0.0000000006 0.0141426357 0.4136944868 0.9999993701 0.0394365794 0.5000000000 0.0692700565 0.8153072187 0.1975935611 0.9994948626 0.9733979280 0.9999996480 0.9648235299 0.9920549223 0.0137963070 0.0580765556 0.9885051101 0.6377610480 0.0036093870 0.9423642079 0.9996913312 0.0406110349 0.0858935568 0.0166778009 0.9277641519 0.4679791772 0.9905457879 0.0005767839 0.9585861164 0.9999762968 0.9999243907 0.9999677166 0.9999969968 0.0020836940 0.0012352625
 0.9524316452 0.9982527634 0.9999880652 0.9993088576 0.0588236068 0.7746112612 0.0096903096 0.0025807133 0.0000000205 0.9998643246 0.9307299435 0.5000000000 0.9992601297 0.9998937508 0.5808514622 0.0000634705 0.9859313351 0.3537659987 0.4567510285 0.9984472037 0.4095473658 0.0000000018 0.9323268438 0.1537021204 0.9999944550 0.5453684948 0.5387961134 0.0782445867 0.0769440166 0.0000363392 0.9999979604 0.8831480794 0.1041543051 0.9783081677 0.1645907456 0.9869896069 0.1099094019 0.3487440453 0.0003234241 0.3333469439
 0.1338529927 0.0000169439 0.9383243773 0.9671550511 0.9999999996 0.2445348581 0.9991488371 0.0068842746 0.6261585534 0.9784528858 0.1846927813 0.0007398703 0.5000000000 0.1096821516 0.0072128656 0.9177200475 0.9999749108 0.9996130251 0.7835416189 0.7981085984 0.0000011706 0.0821222353 0.0578624852 0.9484504169 0.5130215093 0.0673390708 0.9999996782 0.9144536710 0.9999605239 0.9783717727 0.9999996049 0.6164193305 0.0000023690 0.4678978844 0.9998359732 0.0000092271 0.1289922511 0.0135530868 0.8574252185 0.9996646216
 0.9966653907 0.5274022429 0.9442905074 0.9998330922 0.4504955992 0.0022954475 0.9999962087 0.0105294123 0.7016740154 0.6227952922 0.8024064389 0.0001062492 0.8903178484 0.5000000000 0.0319598228 0.9178458630 0.9973596917 0.1970340838 0.0000026265 0.9724920124 0.6102123357 0.7577242785 0.9977523719 0.9994856806 0.1498815384 0.0008094750 0.0000083683 0.0000001646 0.2301434415 0.9999970517 0.0112900383 0.6206432533 0.0117820988 0.0000000009 0.1820752729 0.4151286427 0.0086347145 0.0109658857 0.7350363099 0.0004272593
 0.9999695495 0.8692481693 0.1478435535 0.6072887121 0.4035812337 0.8689965955 0.7938998724 0.9958971312 0.5396147506 0.0069813391 0.0005051374 0.4191485378 0.9927871344 0.9680401772 0.5000000000 0.9420268113 0.9796662865 0.9956400118 0.3942371608 0.0007123774 0.0658421056 0.0000801002 0.0096446084 0.0001971138 0.1085143545 0.0000002802 0.7067293039 0.8754712857 0.6619432331 0.9999991145 0.0090509865 0.0283698108 0.0000090705 0.3953148519 0.1201594670 0.9965410473 0.9898789037 0.8629938078 0.8958550630 0.9955496026
 0.0042765101 0.0007814652 0.0000608371 0.7375229468 0.0001355041 0.9922824606 0.4100270788 0.9957464886 0.5854849337 0.9982017187 0.0266020720 0.9999365295 0.0822799525 0.0821541370 0.0579731887 0.5000000000 0.9981524211 0.9999999911 0.9751743600 0.0072510775 0.9828655090 0.7164969893 0.9168084494 0.4976120645 0.9786563249 0.9909264837 0.1874981083 0.9972807159 0.4657477688 0.8116766821 0.1266811812 0.9998453115 0.0014354660 0.9728591171 0.0000000142 0.4488202702 0.0056586680 0.9449996646 0.9322538459 0.8739527744
 0.0000791715 0.4949626337 0.3493532330 0.0045072597 0.7970335598 0.0100824364 0.9993261616 0.9996997901 0.9998609195 0.0031679425 0.0000003520 0.0140686649 0.0000250892 0.0026403083 0.0203337135 0.0018475789 0.5000000000 0.8586315421 0.9699302170 0.0461498478 0.8350211438 0.0000577109 0.4216232698 0.0000000000 0.1245505764 0.7182521372 0.2201458628 0.7431440913 0.9993044004 0.1623183884 0.8547234168 0.0001084524 0.4860360428 0.0207872193 0.5177290131 0.1608727603 0.7553648054 0.9694993008 0.0014740423 0.9999261022
 0.7781053576 0.0001078848 0.0666259073 0.9084052367 0.9944133716 0.0040986384 0.7458691833 0.0036025884 0.5465888035 0.9977122244 0.0351764701 0.6462340013 0.0003869749 0.8029659162 0.0043599882 0.0000000089 0.1413684579 0.5000000000 0.5792502789 0.0069266298 0.0010119068 0.0005861320 0.0002844765 0.9150114035 0.9945688649 0.9998688493 0.9984672855 0.9999999973 0.9965928837 0.0774835369 0.5452985571 0.9997002278 0.9844827356 0.8082884052 0.0000105408 0.0117558054 0.0028280091 0.0049027246 0.0023631204 0.1799801122
 0.0887540262 0.9997567450 0.9896712231 0.0670270687 0.0220184612 0.9999952016 0.2891344982 0.8211150421 0.0134128855 0.9870602260 0.0079450777 0.5432489715 0.2164583811 0.9999973735 0.6057628392 0.0248256400 0.0300697830 0.4207497211 0.5000000000 0.9742376092 0.9999999999 0.2909114169 0.9999799921 0.4022770177 0.9359242486 0.0006266841 0.3589979993 0.5106899539 0.6170599051 0.7476750426 0.6977900504 0.0450917455 0.9999999977 0.0000524004 0.0051517522 0.0090080998 0.9722376324 0.2003405785 0.9999397775 0.9940009915
 0.3357191524 0.0040491257 0.0022161940 0.0004796952 0.8127394484 0.0000006951 0.8238296541 0.9999865459 0.0000882791 0.4400074900 0.9862036930 0.0015527963 0.2018914016 0.0275079876 0.9992876226 0.9927489225 0.9538501522 0.9930733702 0.0257623908 0.5000000000 0.5491614233 0.9940619097 0.9997327147 0.0001318029 0.9427135140 0.8054886629 0.8662135244 0.0653967094 0.9396831162 0.9135158276 0.0461861285 0.0517423207 0.9325835836 0.0000007558 0.0126316915 0.9998960421 0.0353183760 0.9999999419 0.0001683563 0.9999574650
 0.0091963869 0.0000000000 0.3483086872 0.0000281471 0.4744868518 0.0000034935 0.9812732001 0.2345328858 0.9446032298 0.2689324195 0.9419234444 0.5904526342 0.9999988294 0.3897876643 0.9341578944 0.0171344910 0.1649788562 0.9989880932 0.0000000001 0.4508385767 0.5000000000 0.0033947047 0.0000000029 0.7750417149 0.2604761906 0.9231350411 0.6666392570 0.9962897428 0.0275771248 0.9997138005 0.0007221124 0.0356565613 0.7070471333 0.0024092234 0.9297407330 0.0010540977 0.8452103100 0.0441529938 0.8999518791 0.9977546000
 0.0285394141 0.0196216190 0.5658787211 0.9999999695 0.0805817546 0.0068494497 0.9705867593 0.0701026567 0.8508174944 0.0001133960 0.0114948899 0.9999999982 0.9178777647 0.2422757215 0.9999198998 0.2835030107 0.9999422891 0.9994138680 0.7090885831 0.0059380903 0.9966052953 0.5000000000 0.0930691970 0.9251888477 0.0829784295 0.9002777669 0.9993088238 0.9976006014 0.9233936123 0.8455512053 0.9080828243 0.6437386978 0.0133072136 0.0000616607 0.9832054538 0.9844774548 0.0000000000 0.0095613267 0.0020257101 0.5172465826
 0.0000000000 0.9179669109 0.0591086153 0.9999991307 0.9976955092 0.0008745927 0.9999679802 0.0057586393 0.1459578704 0.9979261112 0.3622389520 0.0676731562 0.9421375148 0.0022476281 0.9903553916 0.0831915506 0.5783767302 0.9997155235 0.0000200079 0.0002672853 0.9999999971 0.9069308030 0.5000000000 0.9999540105 0.9493544911 0.0000084892 0.0020023265 0.0507191784 0.1066304796 0.2441312937 0.9999940839 0.3804950269 0.9999999982 0.7633228303 0.7977863177 0.0142380544 0.4373257578 0.5077626570 0.9698029904 0.7859256965
 0.9725133684 0.0002106338 0.0099202021 0.1532673240 0.9702406811 0.6050692538 0.8646754265 0.4016365042 0.9999606554 0.0000567656 0.9963906130 0.8462978796 0.0515495831 0.0005143194 0.9998028862 0.5023879355 1.0000000000 0.0849885965 0.5977229823 0.9998681971 0.2249582851 0.0748111523 0.0000459895 0.5000000000 0.0593175031 0.3098947664 0.8905291109 0.0458310678 0.0000692419 0.0000744817 0.0099733176 0.9125099586 0.0133076185 0.9915172981 0.6931916535 0.0173632694 0.9765861770 0.0280073232 0.0112083576 0.4782785569
 0.9801933518 0.7634424787 0.5551132354 0.0051033597 0.9928814227 0.4982588855 0.7263047197 0.0006894564 0.1798989251 0.0006993215 0.0576357921 0.0000055450 0.4869784907 0.8501184616 0.8914856455 0.0213436751 0.8754494236 0.0054311351 0.0640757514 0.0572864860 0.7395238094 0.9170215705 0.0506455089 0.9406824969 0.5000000000 0.0009463381 0.1284231915 0.0188084459 0.9999999648 0.1915806333 0.0029946417 0.0000000285 0.9931362678 0.6874769403 0.0001752495 0.0000001318 0.9473200492 0.9988816199 0.9983186871 0.9494550349
 0.1091231665 0.0004545154 0.7581128327 0.9996607021 0.0000000000 0.9120013320 0.3266566468 0.0489506655 0.6556005341 0.9369140552 0.0003086688 0.4546315052 0.9326609292 0.9991905250 0.9999997198 0.0090735163 0.2817478628 0.0001311507 0.9993733159 0.1945113371 0.0768649589 0.0997222331 0.9999915108 0.6901052336 0.9990536619 0.5000000000 0.7936852119 0.0040435042 0.2381981109 0.3637176461 0.3241754650 0.0179958873 0.9300212577 0.0138915358 0.9998958567 0.9990867956 0.4018951366 0.0060777146 0.3998112136 0.1086323374
 0.9756035350 0.0609525807 0.8025326391 0.0142723630 0.9789146896 0.9999410410 0.9999752327 0.0645022931 0.9997073582 0.9999559176 0.9593889651 0.4612038866 0.0000003218 0.9999916317 0.2932706961 0.8125018917 0.7798541372 0.0015327145 0.6410020007 0.1337864756 0.3333607430 0.0006911762 0.9979976735 0.1094708891 0.8715768085 0.2063147881 0.5000000000 0.9999999993 0.0014489775 0.0002283931 0.0000000372 0.0360315951 0.6202825057 0.0230326884 0.9994338273 0.0140235767 0.7949470600 0.9602541547 0.0940136387 0.9990433615
 0.7161570319 0.5581881428 0.0702860642 0.0008223579 0.0626256002 0.9970557883 0.9632661452 0.5455244524 0.9808769170 0.2257407121 0.9141064432 0.9217554133 0.0855463290 0.9999998354 0.1245287143 0.0027192841 0.2568559087 0.0000000027 0.4893100461 0.9346032906 0.0037102572 0.0023993986 0.9492808216 0.9541689322 0.9811915541 0.9959564958 0.0000000007 0.5000000000 0.0774925601 0.8928443440 0.0674772909 0.0080010905 0.0000067492 0.0964255248 0.6096184344 0.0062784773 0.4546459028 0.0000001242 0.0048704274 0.3407770996
 0.5683143428 0.9934769579 0.0131200879 0.0850885971 0.0033654268 0.4912029078 0.9758555597 0.0246356625 0.0009281316 0.9999972609 0.9833221991 0.9230559834 0.0000394761 0.7698565585 0.3380567669 0.5342522312 0.0006955996 0.0034071163 0.3829400949 0.0603168838 0.9724228752 0.0766063877 0.8933695204 0.9999307581 0.0000000352 0.7618018891 0.9985510225 0.9225074399 0.5000000000 0.0327996558 0.0697036248 0.9566792108 0.0070058314 0.0428965148 0.9999241159 0.9999978883 0.7616052080 0.7400090153 0.0665689895 0.0076206373
 0.0100986790 0.9934492973 0.0489459639 0.3106655808 0.4705269809 0.0186925045 0.0000000005 0.9977885646 0.5492852375 0.9999999195 0.0722358481 0.9999636608 0.0216282273 0.0000029483 0.0000008855 0.1883233179 0.8376816116 0.9225164631 0.2523249574 0.0864841724 0.0002861995 0.1544487947 0.7558687063 0.9999255183 0.8084193667 0.6362823539 0.9997716069 0.1071556560 0.9672003442 0.5000000000 0.9994080197 1.0000000000 0.9978247039 0.7160916937 0.0605353078 0.1256654914 0.0004613551 0.2739472557 0.1160567471 0.0001372192
 0.6894267856 0.3976767383 0.9990025312 0.9785452283 0.9666730846 0.0009693854 0.9999999651 0.6474864851 0.0139448446 0.9813984186 0.5320208228 0.0000020396 0.0000003951 0.9887099617 0.9909490135 0.8733188188 0.1452765832 0.4547014429 0.3022099496 0.9538138715 0.9992778876 0.0919171757 0.0000059161 0.9900266824 0.9970053583 0.6758245350 0.9999999628 0.9325227091 0.9302963752 0.0005919803 0.5000000000 0.4796806121 0.0571069767 0.3839796672 0.9429135180 0.5396255461 0.9999994927 0.1506997129 0.4851811793 0.0097131237
 0.9027051794 0.9944737382 0.0498373901 0.5749803908 0.7711012566 0.0019321266 0.1054498676 0.0000243324 0.9999724516 0.9974843562 0.0094542121 0.1168519206 0.3835806695 0.3793567467 0.9716301892 0.0001546885 0.9998915476 0.0002997722 0.9549082545 0.9482576793 0.9643434387 0.3562613022 0.6195049731 0.0874900414 0.9999999715 0.9820041127 0.9639684049 0.9919989095 0.0433207892 0.0000000000 0.5203193879 0.5000000000 0.0037954727 0.1299006489 0.9863503253 0.0647938653 0.9975544177 0.4584275071 0.0326761866 0.0000856528
 0.3023655568 0.0003749945 0.7868340434 0.5290707549 0.1503788028 0.0000253377 0.8785078646 0.1953967577 0.0334786652 0.0016895592 0.9994232161 0.8958456949 0.9999976310 0.9882179012 0.9999909295 0.9985645340 0.5139639572 0.0155172644 0.0000000023 0.0674164164 0.2929528667 0.9866927864 0.0000000018 0.9866923815 0.0068637322 0.0699787423 0.3797174943 0.9999932508 0.9929941686 0.0021752961 0.9428930233 0.9962045273 0.5000000000 0.3643348566 0.9890046585 0.9600657279 0.0231254159 0.9998970397 0.9999738521 0.0317886191
 0.0536747186 0.6843827721 0.9304495889 0.0000072022 0.7845039817 0.0023627786 0.9987029571 0.2668317234 0.9999729910 0.8787013964 0.0414138836 0.0216918323 0.5321021156 0.9999999991 0.6046851481 0.0271408829 0.9792127807 0.1917115948 0.9999475996 0.9999992442 0.9975907766 0.9999383393 0.2366771697 0.0084827019 0.3125230597 0.9861084642 0.9769673116 0.9035744752 0.9571034852 0.2839083063 0.6160203328 0.8700993511 0.6356651434 0.5000000000 0.2191370408 0.9999820680 0.4426009895 0.9999905737 0.2306235490 0.1386151488
