n: 100
m: 951
c:
[
 0.5 0.1590909 0.2 0.1285714 0.1904762 0.2142857 0.06060606 0.03225806 0 0.1285714 0.2105263 0 0.1818182 0.25 0.2391304 0.328125 0.59375 0.2295082 0.4444444 0.2352941 0.1333333 0.2068966 0.1891892 0.1538462 0.08571429 0.171875 0.3191489 0.2083333 0.5 0.25 0.6 0.1777778 0.4 0.36 0.6153846 0.1190476 0.16 0.7692308 0.625 0.8 0.3448276 1 0.5 0.3333333 1 0.08333333 0.2068966 0.3548387 0.2727273 0.4615385 0.3333333 0.375 0.2142857 0.3 1 0.625 0.2272727 0.3333333 0.6153846 0.5 0.3023256 0.2894737 0.6923077 0.2857143 0.3255814 0.8333333 0.1304348 0.3142857 0.6666667 0.75 0.625 1 0.2307692 1 0.475 0.6 0.04166667 0.1836735 0.125 0.1 0.2 0.1875 0 0.1666667 0.2352941 0.09090909 0.2941176 0.08333333 0.3636364 0.5833333 0.08333333 0.25 1 0.2727273 0.3333333 0.8 0.7857143 0.3 0.6 0.5
 0.8409091 0.5 0.6756757 0.4307692 0.4512195 0.75 0.2 0.25 0.8 0.3272727 0.5625 0.8571429 0.65 0.7692308 0.5333333 0.7857143 0.7272727 0.5740741 0.7741935 0.5757576 0.4651163 0.7105263 0.2954545 0.6052632 0.3055556 0.5333333 0.6818182 0.54 0.75 0.5806452 0.7777778 0.5192308 0.5384615 0.7 0.7096774 0.3653846 0.516129 0.7777778 0.7714286 0.8636364 0.78125 1 0.7272727 0.6666667 1 0.3103448 0.5217391 0.6666667 0.8888889 0.7142857 0.6666667 0.72 0.625 0.875 1 1 0.8333333 1 0.8333333 0.5 0.6304348 0.6585366 0.9047619 0.4444444 0.6964286 0.8 0.2380952 0.7209302 0.8181818 0.5 0.75 1 0.6363636 1 0.6976744 0.875 0.6 0.6176471 0.375 0.3157895 0.5 0.2619048 0.25 0.6315789 0.6153846 0.6111111 0.32 0.3809524 0.6 0.8108108 0.4615385 0.3 0.8 0.875 0.8181818 0.8 1 0.8333333 0.7142857 0.5
 0.8 0.3243243 0.5 0.3269231 0.3181818 0.6 0.1724138 0.1481481 0.5 0.3404255 0.4516129 0.5 0.4090909 0.5 0.4 0.6034483 0.7435897 0.4509804 0.64 0.4827586 0.3333333 0.5925926 0.2580645 0.4074074 0.1363636 0.3859649 0.6153846 0.3863636 0.6470588 0.5333333 0.5714286 0.3488372 0.5384615 0.5757576 0.6538462 0.1818182 0.375 0.7894737 0.6923077 0.8571429 0.7826087 1 0.8181818 1 1 0.1290323 0.6 0.6363636 0.5714286 0.6666667 0.4375 0.6875 0.4 0.8 1 0.6666667 0.3636364 0.5 0.8333333 0.5 0.3902439 0.4651163 0.6842105 0.3333333 0.4814815 0.8333333 0.2894737 0.6176471 0.6 0.8 0.5714286 1 0.4444444 1 0.4871795 0.8 0.4666667 0.4074074 0.3333333 0.3 0 0.2413793 0.2307692 0.3333333 0.25 0.3076923 0.3333333 0.3125 0.8571429 0.627907 0.4285714 0.3333333 0.7142857 0.5 0.6666667 0.8 0.7647059 0.7777778 0.75 0.5
 0.8714286 0.5692308 0.6730769 0.5 0.4311927 0.7142857 0.1515152 0.2142857 0.25 0.258427 0.5111111 0.6 0.6326531 0.4166667 0.5 0.699187 0.8571429 0.6170213 0.78125 0.5333333 0.4166667 0.7142857 0.3409091 0.4042553 0.4318182 0.4942529 0.7439024 0.58 0.7857143 0.6226415 0.7647059 0.6 0.7083333 0.7291667 0.9090909 0.4107143 0.4545455 0.8571429 0.7555556 0.9642857 0.7111111 1 0.8518519 1 1 0.1836735 0.5319149 0.6111111 0.7368421 0.875 0.6060606 0.7111111 0.6666667 0.7407407 1 0.8571429 0.6666667 0.5 0.84 0.5 0.6603774 0.64 0.8695652 0.3636364 0.7936508 1 0.3555556 0.7307692 0.8666667 0.75 0.875 1 0.6 1 0.7241379 0.875 0.3809524 0.375 0.4285714 0.4166667 0.4 0.2051282 0.1875 0.65 0.6111111 0.2666667 0.5294118 0.4117647 0.8235294 0.8958333 0.375 0.5 0.9090909 0.65 0.6 0.9333333 0.9545455 0.75 0.9411765 0.5
 0.8095238 0.5487805 0.6818182 0.5688073 0.5 0.8571429 0.2682927 0.2368421 0.6666667 0.3119266 0.6307692 0.4615385 0.5454545 0.3913043 0.6973684 0.7310924 0.8987342 0.6 0.7692308 0.6538462 0.6181818 0.7755102 0.45 0.5714286 0.3454545 0.5876289 0.797619 0.5779817 0.9444444 0.75 0.8888889 0.5789474 0.8571429 0.8448276 0.9215686 0.5753425 0.4736842 0.9545455 0.7868852 0.9444444 0.86 0.8 0.9677419 1 1 0.3859649 0.6428571 0.75 0.7272727 0.8125 0.7647059 0.75 0.7692308 0.9310345 1 1 0.6296296 0.4 0.7941176 0.5 0.5949367 0.75 0.9166667 0.5454545 0.826087 0.8 0.4102564 0.7702703 0.952381 0.8333333 0.8518519 1 0.6585366 1 0.8493151 1 0.3793103 0.469697 0.5192308 0.4583333 0.4545455 0.3392857 0.5454545 0.3913043 0.4333333 0.4074074 0.483871 0.483871 0.85 0.8769231 0.4736842 0.5555556 0.9166667 0.8 0.7 0.9375 1 0.6875 0.8823529 0.5
 0.7857143 0.25 0.4 0.2857143 0.1428571 0.5 0 0 0 0.1935484 0.3125 0 0.2941176 0.2 0.3913043 0.5151515 0.7777778 0.3235294 0.5333333 0.3157895 0.3 0.3333333 0.15 0.4 0.1578947 0.2413793 0.4285714 0.3243243 0.5 0.5263158 0.5555556 0.3 0.6 0.5625 0.6923077 0.2272727 0.4 0.7777778 0.6428571 0.9285714 0.5263158 1 0.6666667 0 1 0 0.2307692 0.6666667 0.6 0.4 0.2857143 0.6 0.3333333 0.625 1 0.8333333 0.2222222 0 1 0.5 0.4 0.3478261 1 0 0.5833333 0.8333333 0.2307692 0.7272727 0.625 1 0.8181818 1 0.2777778 1 0.6470588 0.6666667 0.2 0.2413793 0.1 0.3333333 0.2 0.3125 0 0.125 0.2 0 0.3333333 0.5 1 0.5333333 0.1666667 0.5 1 0.6666667 0.8 0.8333333 0.7857143 0.4 0.8333333 0.5
 0.9393939 0.8 0.8275862 0.8484848 0.7317073 1 0.5 0.3333333 1 0.2307692 0.7307692 1 0.9411765 0.8461538 0.7857143 0.9047619 0.8461538 0.7777778 0.875 0.7272727 0.7083333 0.7407407 0.6 0.6086957 0.3684211 0.725 1 0.7741935 0.9090909 0.8148148 0.9473684 0.7647059 0.9375 1 0.85 0.6 0.7142857 0.9090909 1 1 0.9 1 1 1 1 0.4 0.7894737 0.8695652 0.8571429 0.9090909 0.8125 0.88 0.8571429 0.9166667 0.75 1 0.9333333 1 0.9230769 0.5 0.8571429 0.8709677 1 0.6666667 0.8378378 1 0.5 0.9285714 0.8333333 1 1 1 0.8571429 1 0.8888889 1 0.8235294 0.6363636 0.6842105 0.5 0.4 0.3333333 0.3333333 0.9166667 0.8181818 0.6363636 0.6923077 0.6923077 1 0.96875 0.625 1 1 0.9333333 0.7777778 1 1 0.9166667 1 0.5
 0.9677419 0.75 0.8518519 0.7857143 0.7631579 1 0.6666667 0.5 0.75 0.6363636 0.7058824 0.7777778 0.9583333 0.8 0.96 0.9705882 1 0.84375 0.9375 0.8823529 0.875 0.9473684 0.5 0.8666667 0.8666667 0.8857143 1 0.6976744 1 0.9545455 0.9230769 0.7586207 0.8571429 0.8636364 0.9444444 0.8181818 0.6666667 0.8461538 0.9411765 1 1 1 0.8888889 1 0.5 0.5 0.95 0.9230769 0.8888889 1 1 0.8823529 1 0.875 1 1 1 1 1 0.5 0.7142857 0.9615385 1 0 0.8823529 1 0.7222222 0.8846154 0.8 0.8333333 0.9166667 0.5 0.8 1 0.76 0.6666667 1 0.6666667 0.7368421 0.8333333 0.8 0.6111111 0.6666667 0.9285714 0.7777778 0.8333333 0.7272727 1 0.8333333 0.8461538 1 1 0.5 1 1 0.8571429 1 1 1 0.5
 1 0.2 0.5 0.75 0.3333333 1 0 0.25 0.5 0.6 1 1 0.4 0.5 0.5 0.6666667 1 0.6666667 1 0.5 0.3333333 0.5 1 0.5 0 0.6666667 0.5 0.75 1 0 0 0 0.5 1 1 0 0.5 0.5 1 1 1 0.5 0.5 0.5 0.5 0.6666667 1 1 1 0.5 0.5 1 0 0.5 0.5 0.5 1 1 0.5 0.5 0.3333333 0.6666667 0.5 0.5 0.75 0.5 1 0.5 0.5 0.5 1 0.5 0.6666667 0.5 1 0.5 0 0.2 0.5 1 0.5 0 0 0 0.3333333 0 0.3333333 1 0.5 1 0 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.8714286 0.6727273 0.6595745 0.741573 0.6880734 0.8064516 0.7692308 0.3636364 0.4 0.5 0.7560976 0.7222222 0.9555556 0.8695652 0.7375 0.8061224 0.875 0.7384615 0.8787879 0.8636364 0.787234 0.8181818 0.8809524 0.7241379 0.5892857 0.775 0.8591549 0.741573 0.8461538 0.8541667 0.9047619 0.6911765 0.8235294 0.8604651 0.8518519 0.6923077 0.7142857 0.9375 0.9166667 0.96 0.9782609 1 0.9032258 1 0.5 0.5660377 0.8717949 0.8648649 1 0.92 0.7857143 0.8 0.8695652 0.9375 1 1 0.9090909 0.8333333 0.96875 0.5 0.7894737 0.7671233 0.95 0.8 0.8196721 0.9333333 0.5777778 0.8846154 0.9090909 0.8333333 0.85 1 0.8484848 0.8333333 0.8392857 1 0.8846154 0.8125 0.7727273 0.8 0.8235294 0.6 0.6956522 0.826087 0.8846154 0.826087 0.75 0.7777778 0.8461538 0.9268293 0.9333333 0.8888889 0.875 0.952381 1 1 0.8888889 1 1 0.5
